@relation Starcraft_PvZ_Protoss

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@data
1160,3150,5125,-1,11830,-1,-1,-1,1935,2600,-1,-1,5480,2960,-1,-1,9795,11850,-1,-1,-1,-1,-1,-1,7580,8685,10130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6745,8005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1150,3205,2370,11675,9925,15605,-1,-1,1775,5695,12205,12415,4235,2830,16455,-1,6950,7715,7670,13540,-1,11970,17865,-1,5645,13620,6655,9185,17165,9015,7865,-1,-1,14865,16305,-1,-1,-1,-1,-1,16290,17605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1255,3195,6115,14080,11715,19445,-1,-1,1900,2500,8940,15585,6755,2900,7950,7785,12435,13275,13205,19280,-1,19275,-1,-1,12045,13640,13625,15395,17570,14670,15415,-1,-1,16110,-1,-1,-1,-1,-1,-1,17895,18455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1290,3295,5830,13390,11600,18065,18425,-1,1880,3070,14340,14620,7245,2890,8335,14715,8840,10650,9820,17475,-1,14170,-1,-1,10570,11735,11675,13045,19010,12955,12990,-1,-1,15450,16775,-1,-1,-1,-1,-1,-1,-1,8290,9455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1175,3165,4825,13800,11330,18430,22175,-1,1915,2595,11630,12890,6230,2920,7425,-1,6910,8765,7655,18555,-1,11760,-1,-1,7380,13120,8550,9650,10535,11930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1215,3390,4805,16810,12800,-1,-1,-1,1940,2635,17010,18070,6075,2935,7680,8845,10750,14130,16765,-1,-1,-1,-1,-1,8590,18130,16750,18465,-1,-1,-1,-1,-1,8655,10130,11610,10190,10950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1210,3140,2460,11410,9035,15930,16975,25805,1885,10890,11190,11980,4365,2905,5415,12440,8375,9820,10060,14150,-1,20165,-1,-1,6550,13845,7605,9435,21150,10110,8955,-1,-1,13300,23380,-1,-1,-1,-1,-1,14760,15785,6200,7360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1155,2980,5500,14425,12680,23350,-1,-1,1780,2350,14000,19580,6245,2795,15860,14945,6635,7480,9865,21985,21990,18520,26545,26555,8030,11975,9085,10130,15055,10485,-1,-1,-1,13265,21130,-1,-1,-1,-1,-1,14890,15445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1050,3380,5900,18770,17185,24875,31215,-1,1905,2510,11170,21320,6810,2995,12845,11115,7095,8225,8625,-1,-1,-1,-1,-1,8100,14445,9705,10805,24670,10780,11620,-1,-1,12305,21570,-1,-1,-1,-1,-1,13605,14475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1215,3170,2425,3480,9610,-1,-1,-1,1850,10670,14330,17645,4385,2840,6755,-1,6460,7845,7525,16330,-1,-1,-1,-1,5760,16470,6890,8200,13170,8180,18795,-1,-1,10605,12520,-1,-1,-1,-1,-1,12590,16230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1285,3415,4340,16490,13025,13875,-1,-1,2135,2935,7755,17465,5200,3170,6310,7275,12605,14745,18320,19345,24625,22450,24165,-1,9905,13580,11135,13780,17875,14550,12340,-1,-1,17535,-1,-1,-1,-1,-1,-1,18905,19725,6270,7580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1245,3280,3745,13925,10350,16795,19805,23385,2005,2735,9630,16115,4420,3060,15580,-1,7265,7980,11485,15620,-1,15865,15855,-1,6630,11790,7740,8850,9765,14410,11035,-1,-1,13070,19230,-1,-1,-1,-1,-1,14875,15465,5590,6860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1195,3630,2525,13370,11010,16695,21360,-1,1985,7385,14065,14370,3130,3300,4545,23130,8935,10055,9675,16070,-1,14775,20675,-1,6545,8080,7770,9290,10175,12505,10465,-1,-1,14020,15445,-1,-1,-1,-1,-1,16360,19965,4255,5460,-1,-1,-1,-1,-1,-1,-1,-1,14755,-1,-1,-1,Carrier
1495,3830,6555,8005,3150,19040,-1,-1,5555,6415,16120,-1,7695,6875,8800,17385,3600,4380,8815,14145,18255,-1,-1,19915,10955,19140,21090,-1,-1,-1,-1,-1,-1,11875,13605,18385,14775,15355,15520,-1,15595,17510,9230,10420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1252,3580,6328,13194,5600,21218,22676,-1,1794,8344,8914,16280,6860,2802,8224,8016,2980,4118,13654,20896,-1,20916,-1,-1,14814,15916,15936,17130,22288,17218,17054,-1,-1,11558,12976,-1,-1,-1,-1,-1,13008,13774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1245,3100,6455,-1,13220,20865,-1,-1,1825,2565,14860,15760,6665,2840,-1,-1,10225,11290,10925,15160,-1,-1,15325,-1,7955,9400,9685,11330,12150,13665,15045,-1,-1,16335,-1,-1,-1,-1,-1,-1,17980,19340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1290,3650,6025,7480,2980,13045,14890,15445,5405,5665,-1,-1,6785,6805,7815,-1,3300,4250,21900,-1,21905,-1,-1,-1,17895,-1,-1,-1,-1,-1,-1,-1,-1,8100,9470,12505,10515,11190,-1,-1,-1,-1,8670,9855,15805,14760,18075,22045,-1,-1,-1,-1,9155,20510,17665,-1,FastExpand
1290,3280,6425,11690,8015,22385,-1,-1,1990,2640,12885,17780,8800,3050,16030,14330,7060,9070,8175,15095,-1,12720,19330,-1,9930,11020,11070,12235,25615,12315,28195,-1,-1,13385,14860,17270,15510,17195,23235,-1,14885,15440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1280,3285,4125,15690,13680,-1,-1,-1,2060,2705,14480,17550,6890,3120,8460,-1,5235,8515,6065,25675,-1,15185,-1,-1,7970,9130,12560,18395,20310,17935,21955,-1,-1,8930,10265,-1,10295,11020,-1,-1,11125,13725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1255,3010,5785,14625,11745,21720,25510,30010,1855,2340,13390,15565,7355,2870,8785,17550,10675,12260,15095,19050,34430,19800,24175,-1,9180,10190,11065,12160,13345,15260,14105,-1,-1,16775,28100,-1,-1,-1,-1,-1,18555,19345,8640,10565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1170,3165,4720,-1,-1,-1,-1,-1,1780,2350,-1,-1,5900,2770,-1,-1,10265,11070,-1,-1,-1,-1,-1,-1,6985,8030,9180,10285,11150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1244,3804,5876,8846,2904,15530,20500,21410,3484,4292,7606,10258,6864,4476,7914,8932,6438,8010,9798,13850,-1,17930,17944,-1,15608,20278,16628,17902,18936,17978,-1,-1,-1,24328,-1,-1,-1,-1,-1,-1,26514,-1,24286,25944,-1,-1,-1,-1,-1,-1,-1,-1,26342,-1,-1,-1,FastExpand
1228,3494,2988,-1,8964,-1,-1,-1,2032,2606,9062,14194,4022,3040,5174,11408,7608,9474,9112,-1,-1,16464,-1,-1,5750,-1,6872,15842,-1,15642,8164,-1,-1,13934,-1,-1,-1,-1,-1,-1,-1,-1,5140,6608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1200,3820,6095,10330,2730,15155,16300,19540,3065,16560,16715,24985,10180,4140,11375,25095,7465,8265,8280,12365,23330,23320,23325,27975,11830,13200,17640,22115,28930,22145,19680,-1,-1,14250,16675,-1,-1,-1,-1,-1,16640,17690,11535,12875,-1,-1,-1,-1,-1,-1,-1,-1,11450,-1,-1,-1,FastExpand
1295,3380,2815,-1,-1,-1,-1,-1,1940,7550,-1,-1,4470,3005,5605,11485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9700,11520,-1,13095,13750,-1,-1,12810,-1,6265,7475,-1,-1,-1,-1,-1,-1,-1,-1,5845,5810,-1,-1,Carrier
1210,2905,2550,-1,12445,-1,-1,-1,1995,8785,-1,-1,3980,3495,5130,7415,11840,13855,13270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5945,7460,-1,8350,9155,-1,-1,-1,-1,4985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1175,2910,8365,11800,5680,-1,-1,-1,1795,2335,11320,-1,9520,2785,10670,-1,6080,6830,8475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1270,2955,2565,-1,13975,-1,-1,-1,1980,7590,8115,16810,4130,3145,5170,7735,6510,12205,9235,13850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7050,9810,-1,10355,11180,-1,-1,8350,9140,5235,6630,-1,-1,-1,-1,-1,-1,-1,-1,12315,-1,-1,-1,Carrier
1260,4185,7765,10190,3210,19600,25145,-1,3550,4625,12415,18460,9625,5055,-1,-1,5685,6460,10250,14775,25910,14790,19010,-1,10995,12015,12985,15210,-1,14375,14285,-1,-1,13380,14690,16295,14755,-1,-1,-1,17945,20690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1195,3215,4380,13145,10800,16610,22245,-1,2250,2770,13065,14035,5000,3340,6165,15565,6880,8065,9580,23295,-1,13880,-1,-1,6095,7585,7165,8180,10005,10340,14810,-1,-1,14655,19530,-1,16105,18275,-1,-1,15980,18465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1200,3820,6095,10330,2730,15155,16300,19540,3065,16560,16715,24985,10180,4140,11375,25095,7465,8265,8280,12365,23330,23320,23325,27975,11830,13200,17640,22115,28930,22145,19680,-1,-1,14250,16675,-1,-1,-1,-1,-1,16640,17690,11535,12875,-1,-1,-1,-1,-1,-1,-1,-1,11450,-1,-1,-1,FastExpand
1295,3380,2815,-1,-1,-1,-1,-1,1940,7550,-1,-1,4470,3005,5605,11485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9700,11520,-1,13095,13750,-1,-1,12810,-1,6265,7475,-1,-1,-1,-1,-1,-1,-1,-1,5845,5810,-1,-1,Carrier
1200,3440,2525,11280,10300,21210,22795,32325,2430,5630,13475,30850,3980,3465,4990,15860,7135,8680,8305,19270,23795,13040,23650,30920,5460,6480,6975,7980,9415,10555,9445,76245,89080,11055,12470,-1,41435,-1,-1,-1,13395,14000,21350,22820,32070,28870,-1,-1,38795,42345,-1,41465,21490,81650,32040,-1,FastLegs
1195,3215,4380,13145,10800,16610,22245,-1,2250,2770,13065,14035,5000,3340,6165,15565,6880,8065,9580,23295,-1,13880,-1,-1,6095,7585,7165,8180,10005,10340,14810,-1,-1,14655,19530,-1,16105,18275,-1,-1,15980,18465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1260,4185,7765,10190,3210,19600,25145,-1,3550,4625,12415,18460,9625,5055,-1,-1,5685,6460,10250,14775,25910,14790,19010,-1,10995,12015,12985,15210,-1,14375,14285,-1,-1,13380,14690,16295,14755,-1,-1,-1,17945,20690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1210,2905,2550,-1,12445,-1,-1,-1,1995,8785,-1,-1,3980,3495,5130,7415,11840,13855,13270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5945,7460,-1,8350,9155,-1,-1,-1,-1,4985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1175,2910,8365,11800,5680,-1,-1,-1,1795,2335,11320,-1,9520,2785,10670,-1,6080,6830,8475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1270,2955,2565,-1,13975,-1,-1,-1,1980,7590,8115,16810,4130,3145,5170,7735,6510,12205,9235,13850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7050,9810,-1,10355,11180,-1,-1,8350,9140,5235,6630,-1,-1,-1,-1,-1,-1,-1,-1,12315,-1,-1,-1,Carrier
1200,3440,2525,11280,10300,21210,22795,32325,2430,5630,13475,30850,3980,3465,4990,15860,7135,8680,8305,19270,23795,13040,23650,30920,5460,6480,6975,7980,9415,10555,9445,76245,89080,11055,12470,-1,41435,-1,-1,-1,13395,14000,21350,22820,32070,28870,-1,-1,38795,42345,-1,41465,21490,81650,32040,-1,FastLegs
1200,3440,2525,11280,10300,21210,22795,32325,2430,5630,13475,30850,3980,3465,4990,15860,7135,8680,8305,19270,23795,13040,23650,30920,5460,6480,6975,7980,9415,10555,9445,76245,89080,11055,12470,-1,41435,-1,-1,-1,13395,14000,21350,22820,32070,28870,-1,-1,38795,42345,-1,41465,21490,81650,32040,-1,FastLegs
1175,3185,3505,13415,11195,18755,19510,25315,1900,2500,15410,16915,3925,2890,5385,22325,6395,8140,7115,19845,29715,14785,26180,-1,7750,13245,8745,11075,12400,12425,9800,-1,-1,5915,7205,-1,7595,-1,-1,-1,14765,19425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1255,3075,5240,15435,11185,16435,-1,-1,1900,2685,10145,16895,6360,2910,-1,-1,4715,11000,6420,10740,-1,6570,-1,-1,7925,9260,9290,11995,-1,12690,10520,-1,-1,10215,11890,-1,-1,-1,-1,-1,13765,14985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1325,3435,2930,10235,9260,19950,-1,-1,2065,6355,12920,14025,4190,3075,5640,13645,6960,7875,8000,17585,-1,12115,-1,-1,5365,11685,6540,7540,20435,7685,7585,-1,-1,11195,12500,-1,-1,-1,-1,-1,12605,13245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1305,3465,6035,-1,4620,-1,-1,-1,5620,5855,-1,-1,-1,7065,-1,-1,2080,4035,7460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1240,3215,8045,9175,7530,-1,-1,-1,1980,2640,13530,14465,8640,3035,10355,13265,6695,7470,12715,-1,-1,-1,-1,-1,11030,15365,12105,13285,-1,13305,-1,-1,-1,12355,-1,-1,-1,-1,-1,-1,14060,14795,9775,10960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1235,3200,7390,9130,6720,18015,20650,-1,1945,2595,11135,12300,7685,2970,12780,12655,6970,8145,12980,-1,-1,18695,-1,-1,9070,16590,10210,11430,24155,11295,-1,-1,-1,11935,-1,-1,-1,-1,-1,-1,13340,14055,9520,14740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1190,3030,11160,-1,6965,-1,-1,-1,1840,2440,9925,10270,-1,2850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1195,3380,2460,13935,12135,12660,22740,23730,1810,6850,12885,16275,4285,2815,5280,20185,8305,9100,14895,-1,-1,25920,-1,-1,5970,8020,7035,9790,18435,9445,8095,-1,-1,14205,15580,-1,-1,-1,-1,-1,15930,16700,5440,6650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1465,5750,5865,12990,4355,16900,-1,-1,5005,6370,10410,10650,6765,6490,15435,-1,2045,2780,10530,-1,-1,15080,-1,-1,9440,10585,12775,14265,17945,14035,-1,-1,-1,14360,-1,-1,-1,-1,-1,-1,16745,18490,7910,9960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1310,5365,7160,8650,4445,16795,17175,-1,7985,-1,-1,-1,8985,-1,-1,-1,2355,3350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12030,13415,-1,14420,-1,-1,-1,-1,-1,10150,11485,-1,-1,-1,-1,-1,-1,-1,-1,11555,-1,-1,-1,FastExpand
1210,3265,4865,-1,9090,-1,-1,-1,2185,2720,13355,14215,9840,3205,-1,-1,10125,13235,12245,-1,-1,-1,-1,-1,10835,11950,11875,14685,-1,-1,13265,-1,-1,15130,-1,-1,-1,-1,-1,-1,16575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1265,3140,6540,-1,15910,-1,-1,-1,1885,2545,10485,-1,7800,2895,9185,-1,-1,-1,-1,-1,-1,-1,-1,-1,10320,11520,12505,-1,-1,-1,14075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1240,3070,6345,12640,11465,18970,-1,-1,1830,2520,13675,13880,7450,2845,15735,16305,7825,9525,8600,14785,-1,-1,-1,-1,9025,10085,11165,12275,-1,15255,12290,-1,-1,14200,15535,-1,-1,-1,-1,-1,16965,17510,8495,9690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1300,3225,5035,17630,16070,17815,24480,26620,1930,2715,19650,20490,6835,2965,7885,7870,9240,11025,10420,16585,-1,16520,-1,-1,12640,26230,14020,15020,15845,19785,21995,-1,-1,19755,21345,-1,-1,-1,-1,-1,22085,22835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1325,3035,4655,14685,12405,-1,-1,-1,1875,2375,14390,15185,6295,2875,7380,16635,9545,10385,10340,20050,-1,19720,24255,-1,8150,9180,9160,10830,11630,11315,22185,-1,-1,16160,21030,-1,-1,-1,-1,-1,17895,18655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1270,3095,5480,20470,15995,18985,22225,28130,1880,2420,11995,21115,6685,2910,8705,21300,8180,10715,8925,-1,-1,23835,-1,-1,8595,9700,10050,11085,18120,11535,12175,-1,-1,14455,-1,-1,-1,-1,-1,-1,15865,16755,7780,29820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1265,3310,4870,14440,12185,21565,33220,-1,1955,2815,12440,20025,6395,2975,15675,16460,8450,9700,9220,25740,-1,13850,30115,-1,7740,8775,9925,10980,13200,11105,26045,-1,-1,15880,20245,-1,-1,-1,-1,-1,17840,18530,32920,35515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1295,3350,2600,12980,11915,21680,24115,32255,2230,3660,14325,15130,4295,3365,5510,16035,8440,9160,9365,14890,-1,18950,38595,-1,6050,7135,9630,10625,11425,10730,42125,-1,-1,14175,-1,-1,-1,-1,-1,-1,15600,16180,5450,6610,-1,-1,-1,-1,-1,-1,-1,-1,40705,-1,-1,-1,Carrier
1240,3210,3920,15625,13445,14390,16995,28935,1885,2615,10960,12860,4285,2900,5775,24335,6430,10575,7160,32960,43080,25220,33105,43695,7735,8745,9680,10795,16810,12020,44265,-1,-1,9970,16515,-1,-1,-1,-1,-1,11295,12765,5575,6725,45290,43945,53165,54735,-1,-1,-1,-1,37750,55475,45295,63580,Carrier
1190,3125,2580,12015,10135,24735,29190,29955,2010,7170,14305,15610,3875,3015,5175,16545,7930,9020,9025,13680,39810,18150,18125,45440,5690,7650,6815,9800,13255,10970,8150,-1,-1,16070,17470,36430,35740,37795,-1,-1,17460,18020,4945,6200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1250,3070,6115,16465,15130,32130,41070,47880,1885,2425,14920,16160,7395,2870,16390,19660,7830,9925,8520,15290,-1,19565,24320,-1,8480,9505,10545,11570,14505,12430,45685,-1,-1,17355,19500,27400,26215,26975,-1,31490,19550,20720,65800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1205,3210,4165,12625,10495,12315,16825,26325,1980,2735,14230,18655,5465,3020,6655,18085,6495,9055,7195,15815,-1,15795,21715,-1,6545,7545,8855,10150,16345,10090,14635,-1,-1,11970,15515,-1,-1,-1,-1,-1,13400,14160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1275,3030,6110,15475,13920,18065,24040,25970,1850,2410,11745,14475,7220,2870,17795,17775,10260,11425,10985,15065,27245,15350,18515,31395,8390,9380,10190,11235,12145,12015,27910,-1,-1,34010,55105,-1,-1,-1,-1,-1,38055,38865,28775,55120,55875,51165,-1,-1,30010,32295,-1,33460,35585,50905,-1,-1,FastLegs
860,3325,5505,-1,5030,-1,-1,-1,1445,12065,12695,13655,6265,2435,9975,-1,6505,7655,7195,17745,-1,7725,-1,-1,12670,14120,17265,18400,-1,18315,21005,-1,-1,20205,21615,-1,-1,-1,-1,-1,21715,22805,7325,8495,-1,-1,-1,-1,-1,-1,-1,-1,9795,-1,-1,-1,FastExpand
1166,2972,3944,18118,11790,16224,22028,25458,1736,2248,13862,14650,5018,2738,-1,-1,6208,8782,7082,26554,-1,14402,-1,-1,7730,9342,8880,12478,20040,11968,9962,-1,-1,10428,20138,-1,-1,-1,-1,-1,11714,12880,6064,7280,-1,-1,-1,-1,-1,-1,-1,-1,25594,-1,-1,-1,Carrier
1138,2860,5924,-1,-1,-1,-1,-1,1740,2218,11322,14318,6424,2720,10080,12918,7134,7962,17052,-1,-1,-1,-1,-1,9096,12272,16592,17858,18714,-1,18254,-1,-1,17668,-1,-1,-1,-1,-1,-1,19084,19680,7730,8936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1390,3715,6405,22245,19115,24285,-1,-1,2035,11090,14615,18430,9375,3035,-1,-1,7370,8480,8650,-1,-1,12595,-1,-1,15840,16985,16965,21810,29335,21860,18205,-1,-1,10420,11775,15675,12055,12900,-1,-1,28965,-1,10510,11690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1236,2972,7476,-1,-1,-1,-1,-1,1848,2398,-1,-1,-1,2912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1212,3670,2544,-1,-1,-1,-1,-1,1992,5656,7150,8222,3108,3184,4334,-1,5260,6116,6322,-1,-1,-1,-1,-1,7380,8388,11012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1255,3995,5255,6830,3040,18530,19225,19305,4850,9120,9465,11550,6105,6250,17675,17720,3505,4330,7455,12365,31220,19925,19885,-1,8245,11590,9930,12175,14385,11340,15530,-1,-1,12525,14755,-1,-1,-1,-1,-1,14865,17035,7195,8515,28955,27925,-1,-1,-1,-1,-1,-1,25015,-1,-1,-1,FastExpand
1250,2975,2755,19850,14770,17855,23325,31830,2160,3715,6960,11055,3990,3225,5460,31335,12035,13570,12785,27070,36660,17965,31330,-1,6700,7715,10650,11785,12800,12260,15935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5225,6375,38250,37140,-1,-1,-1,-1,-1,-1,27060,-1,-1,-1,Carrier
1266,3508,2754,12434,10278,18744,27000,29146,2306,3194,10884,11688,4836,4062,5842,-1,8942,10838,9876,13780,-1,14948,15516,-1,6834,7850,8252,9976,13536,9866,-1,-1,-1,20520,22114,-1,-1,-1,-1,-1,22170,23134,5822,6992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1260,3070,-1,-1,-1,-1,-1,-1,1845,2385,6440,-1,-1,2850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1205,3100,6170,23110,12855,15400,19910,20190,1995,2680,13720,23550,6445,3190,8420,-1,8015,11085,8700,30910,-1,14335,-1,-1,8760,9810,10405,11795,14925,11500,38525,-1,-1,16410,25470,-1,-1,-1,-1,-1,18170,18720,7965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
