@relation Starcraft_TvT_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {two_facto,vultures,air}

@data
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1392,2484,12830,9240,9612,18278,23050,2322,-1,-1,3598,7584,-1,3696,6214,7600,7738,15064,16172,-1,-1,-1,-1,5132,10984,13664,9312,10962,-1,6384,10958,14904,11632,-1,13364,-1,23712,-1,20966,23676,-1,-1,27992,-1,22286,-1,-1,-1,-1,-1,-1,
2048,4726,10408,6032,16960,22618,23290,1594,8476,19358,2832,-1,-1,3864,18918,-1,20948,21008,22688,-1,-1,-1,-1,6770,9668,9898,13090,13800,22908,8258,13784,11886,10244,-1,13178,-1,-1,-1,8114,10284,9324,12238,12086,-1,-1,-1,-1,-1,-1,-1,-1,
1392,2536,-1,-1,-1,-1,-1,2364,8594,9612,4054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3770,4590,10222,5032,-1,7530,5656,-1,9778,7720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1378,2292,-1,-1,-1,-1,-1,2258,-1,-1,3522,-1,-1,8064,-1,-1,-1,8510,-1,-1,-1,-1,-1,3552,4680,-1,-1,-1,-1,4814,-1,7654,5550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1340,2496,11262,9180,14154,-1,-1,2334,-1,-1,3782,-1,-1,-1,11784,-1,13372,15258,-1,-1,-1,-1,-1,3742,4666,13456,4998,8490,7276,5626,7708,11502,9842,-1,14888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1394,2294,9772,5696,10654,11848,14042,2222,-1,-1,3558,-1,-1,-1,9730,-1,11062,-1,-1,-1,-1,-1,-1,3934,9872,12326,5198,6294,-1,-1,5864,10048,7342,-1,-1,-1,-1,-1,10328,11618,-1,-1,13188,-1,-1,-1,-1,-1,-1,-1,-1,
1348,2510,12608,11326,20976,-1,-1,1970,-1,-1,3968,-1,-1,-1,12150,-1,13604,22630,-1,-1,-1,-1,-1,3750,5200,12732,5180,9250,7396,5806,9244,14328,8332,-1,22602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1282,2484,2626,9682,12236,12850,15030,2044,-1,-1,3464,-1,-1,-1,-1,-1,-1,17188,18170,-1,-1,-1,-1,3830,4610,4688,6908,11890,18012,5086,7724,8108,6638,-1,8300,-1,-1,-1,8374,9482,-1,-1,10102,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1414,2540,-1,9842,-1,-1,-1,2418,-1,-1,4272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3950,4842,-1,5220,-1,6758,5826,9214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1384,2450,-1,5306,-1,-1,-1,2398,-1,-1,4064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3808,6034,8698,6130,-1,9600,5138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1340,2494,9732,5454,18350,-1,-1,2394,12142,-1,3874,-1,-1,-1,9578,-1,11086,14210,15224,-1,-1,-1,-1,3782,6002,8366,5766,10302,8150,5046,9598,11716,9550,-1,11048,-1,-1,-1,16050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1326,2432,8070,5210,15264,16184,17448,2334,17376,-1,3764,-1,-1,-1,13404,-1,15078,-1,-1,-1,-1,-1,-1,3680,5952,12128,5460,8118,-1,4970,6824,8734,6290,-1,-1,-1,-1,-1,6474,7658,-1,-1,8358,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1350,2438,-1,5130,-1,-1,-1,2326,-1,-1,3738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3658,6302,7960,4908,-1,7174,5516,-1,-1,9690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1446,2506,-1,5668,-1,-1,-1,2430,10196,-1,4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3786,6306,8434,6402,-1,9872,5066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1422,2562,13998,5678,-1,-1,-1,2396,12832,-1,4044,-1,-1,-1,14280,-1,15696,-1,-1,-1,-1,-1,-1,3870,6420,8810,6594,-1,10158,5130,18142,13380,10216,-1,13830,-1,-1,-1,13810,16256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1362,2480,17752,5348,14844,17186,-1,2446,-1,-1,3880,-1,-1,-1,14792,-1,17566,-1,-1,-1,-1,-1,-1,3774,6126,8260,5712,15734,7912,5034,15728,16402,14762,-1,17676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1392,2428,10890,5566,17008,18546,-1,2336,-1,-1,3764,-1,-1,-1,12420,-1,13686,20416,22888,-1,-1,-1,-1,3710,6170,10968,6348,11828,8580,5046,9820,10764,6684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1376,2422,8686,6732,12354,15612,17352,2386,-1,-1,3668,-1,-1,-1,15956,-1,18388,14570,18482,-1,-1,-1,-1,3906,7332,8058,6158,12832,10936,5132,6808,15044,13410,-1,18178,-1,-1,-1,15092,16432,-1,-1,18164,-1,20096,-1,-1,-1,-1,-1,-1,vultures
1390,2442,8920,5518,-1,-1,-1,2352,11742,-1,3826,-1,-1,-1,7160,-1,8502,7942,10146,-1,-1,-1,-1,3678,6696,-1,4970,7772,-1,-1,5718,8156,6830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1368,2486,-1,10188,11910,-1,-1,2308,-1,-1,3810,-1,-1,5978,11564,-1,-1,-1,-1,-1,-1,-1,-1,3686,-1,-1,5868,-1,-1,5140,10794,-1,-1,-1,-1,-1,-1,-1,5378,6480,7092,7220,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1342,2444,-1,5536,-1,-1,-1,2078,-1,-1,3742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3664,6112,8062,5998,-1,9788,4986,-1,10728,8738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1302,2454,-1,5002,-1,-1,-1,2350,10060,-1,3884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3654,6106,7110,5524,13482,9284,5058,12156,-1,12126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1406,2608,12624,5580,11562,14288,17954,2160,11144,-1,3440,-1,-1,-1,13120,-1,15270,18590,20108,-1,-1,-1,-1,3976,6070,8622,6172,11736,9674,5262,12998,14576,9894,-1,11892,-1,19936,-1,17106,18604,-1,-1,21088,-1,18676,-1,-1,-1,-1,-1,-1,two_facto
1356,2482,9982,5204,11832,16114,19790,2396,24966,-1,3812,-1,-1,-1,12486,-1,13832,22722,23900,-1,-1,-1,-1,3764,5886,6898,5716,13462,7896,5248,11484,10938,9638,-1,16754,-1,22180,-1,13434,15104,-1,-1,15888,-1,20864,-1,-1,-1,-1,-1,-1,two_facto
1404,2458,7670,5750,16660,17752,18410,2370,12462,-1,3776,-1,-1,-1,9500,-1,11174,14680,16630,-1,-1,-1,-1,3640,7258,11344,5410,7328,-1,4882,6020,9400,6432,-1,15172,-1,-1,-1,9300,10426,-1,-1,11290,-1,-1,-1,-1,-1,-1,-1,-1,
1408,2460,10572,9046,-1,-1,-1,2356,15146,-1,3736,-1,-1,-1,-1,-1,-1,7662,9234,-1,-1,-1,-1,3678,4606,-1,4948,6872,5574,5860,5566,11490,9540,-1,11412,-1,11552,-1,9374,12070,10766,-1,14700,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1390,2634,9416,8018,11018,11504,19704,2182,6164,6396,5062,-1,-1,-1,12848,-1,14284,16534,17606,-1,-1,-1,-1,4008,9794,12742,5752,9324,-1,7156,8446,15024,12772,13296,14446,15768,19148,20156,5364,8328,6464,9824,13694,-1,15794,-1,-1,-1,-1,-1,-1,air
1412,2494,10454,5352,14722,17516,17646,2376,6336,-1,3682,-1,-1,-1,9350,-1,10862,7068,8062,-1,-1,-1,-1,3960,6526,10996,5232,10508,-1,-1,5872,9258,7856,-1,17168,21294,-1,-1,12452,14026,-1,-1,14836,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1390,2462,9188,5676,-1,-1,-1,2400,-1,-1,4020,-1,-1,-1,10556,-1,11972,13214,-1,-1,-1,-1,-1,3894,6016,9092,6194,11454,8398,5264,9524,12032,9996,-1,-1,-1,-1,-1,9290,10578,-1,-1,11890,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1432,2476,7090,5750,12386,-1,-1,2116,8506,-1,3368,-1,-1,-1,9526,-1,11174,13106,-1,-1,-1,-1,-1,3660,7852,10686,5508,8880,-1,4878,6202,9232,7894,-1,9556,-1,-1,-1,12798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1372,2440,-1,5370,-1,-1,-1,2382,-1,-1,4022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3702,6002,8432,6110,-1,12534,4980,-1,-1,-1,-1,-1,-1,-1,-1,11702,-1,12792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1340,2442,11902,4914,-1,-1,-1,2102,-1,-1,3346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3686,5920,6558,5586,11132,8604,5078,11050,-1,14910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1368,2362,9196,5162,9660,-1,-1,2466,-1,-1,3934,-1,-1,-1,7908,-1,10048,-1,-1,-1,-1,-1,-1,3810,5990,9354,5726,15012,7354,5038,14328,9124,7698,-1,13330,-1,-1,-1,12974,-1,14546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1326,2594,10552,9142,-1,-1,-1,2150,4132,-1,3578,-1,-1,-1,10628,-1,12276,7336,9752,-1,-1,-1,-1,3818,10690,13974,5574,6454,-1,5100,6182,14060,12700,-1,-1,-1,-1,-1,5078,9404,6212,11872,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1394,2686,9060,5198,-1,-1,-1,2062,7870,-1,3602,-1,-1,-1,9510,-1,11514,13884,15388,-1,-1,-1,-1,4008,6100,9458,5806,8992,6442,5268,8102,16704,10720,-1,14388,-1,-1,-1,11930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1342,2726,10454,8176,14190,-1,-1,2130,4278,-1,3384,-1,-1,-1,8320,-1,9624,8806,12194,-1,-1,-1,-1,3962,4938,11748,5368,5998,12560,6352,5990,6748,5404,-1,13428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1350,2440,-1,-1,-1,-1,-1,2314,-1,-1,3658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4724,-1,-1,-1,-1,-1,5990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2288,-1,-1,-1,-1,-1,-1,1650,-1,-1,2906,-1,-1,3576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1340,2350,13094,5154,14134,16742,20736,2382,15806,-1,3752,-1,-1,-1,17214,-1,19674,-1,-1,-1,-1,-1,-1,3690,5912,8132,5500,15746,9656,4972,15722,-1,-1,-1,-1,-1,-1,-1,11310,17182,12622,-1,17948,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1370,2412,11646,5224,13430,19702,-1,2300,-1,-1,3904,-1,-1,-1,9468,-1,11614,14902,16132,-1,-1,-1,-1,3708,5822,7438,5436,10524,11770,4964,10298,14534,13234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1398,2444,-1,5272,-1,-1,-1,2370,-1,-1,3804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3714,5922,8072,6072,11912,9546,5380,12200,-1,-1,-1,-1,-1,-1,-1,11606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1354,2432,-1,4984,11832,-1,-1,2326,-1,-1,3614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3682,6006,7024,5564,-1,8088,5066,-1,-1,12432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1378,2440,10302,6998,7844,-1,-1,2344,-1,-1,3728,-1,-1,-1,9024,-1,10882,8988,10074,-1,-1,-1,-1,3694,-1,-1,5470,9576,-1,4938,6124,-1,-1,-1,-1,-1,-1,-1,5186,6418,7060,7066,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1386,2456,-1,10286,-1,-1,-1,2296,5940,-1,3886,-1,-1,-1,6802,-1,8310,9114,10658,-1,-1,-1,-1,3684,12842,-1,4938,10062,-1,-1,5612,-1,11930,-1,-1,-1,-1,-1,5074,6270,7050,7260,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1458,2514,-1,9050,-1,-1,-1,2450,-1,-1,3798,-1,-1,-1,8690,-1,10016,-1,-1,-1,-1,-1,-1,3746,-1,-1,5618,-1,-1,5128,6344,-1,-1,-1,-1,-1,-1,-1,5032,6160,6884,6890,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1426,2532,7162,5040,-1,-1,-1,2170,4636,-1,3420,-1,-1,-1,8510,-1,9988,9388,-1,-1,-1,-1,-1,3700,-1,-1,4960,7960,-1,-1,5574,-1,-1,-1,-1,-1,-1,-1,5768,7808,6870,8544,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1350,2342,2480,9608,15698,-1,-1,2360,-1,-1,3686,-1,-1,6204,8424,-1,9852,-1,-1,-1,-1,-1,-1,3824,11212,12588,5626,10012,15866,5090,6308,17750,13992,-1,15938,-1,-1,-1,5142,6340,6318,6976,15560,-1,-1,-1,-1,-1,-1,-1,-1,air
1334,2418,9182,4876,10666,14984,17704,2032,11032,-1,3294,-1,-1,-1,8402,-1,9810,13768,15464,-1,-1,-1,-1,3702,5806,12520,4946,11684,8002,5554,8964,8340,6338,-1,14770,-1,-1,-1,11062,12488,-1,-1,13334,-1,14808,-1,-1,-1,-1,-1,-1,two_facto
1382,2408,-1,-1,-1,-1,-1,2426,-1,-1,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3804,-1,-1,5832,-1,-1,5232,6468,-1,-1,-1,-1,-1,-1,-1,5144,6490,7202,7224,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1304,2594,-1,-1,-1,-1,-1,2240,-1,-1,3542,-1,-1,-1,7870,-1,-1,-1,-1,-1,-1,-1,-1,4058,5320,-1,-1,-1,-1,5342,-1,6916,5542,-1,-1,-1,-1,-1,7854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1436,2498,11292,9164,14438,15856,21918,2382,-1,-1,3820,-1,-1,-1,9984,-1,11278,11872,14118,-1,-1,-1,-1,3740,10742,13006,5676,9410,15638,5148,6348,22054,14062,-1,15486,-1,34754,-1,5050,6180,6812,6820,14028,-1,29166,-1,-1,-1,-1,-1,-1,air
1354,2468,9412,5374,11782,13422,17036,2402,-1,-1,3674,-1,-1,-1,7932,-1,9718,8758,10366,-1,-1,-1,-1,3802,5940,9312,5530,10294,6526,5064,10290,7710,6274,-1,15962,-1,16654,-1,14242,16192,-1,-1,17652,-1,20966,-1,-1,-1,-1,-1,-1,two_facto
1418,2466,10874,8652,15168,17450,21360,2388,15034,-1,3836,-1,-1,7904,11844,-1,13420,15082,16610,-1,-1,-1,-1,3670,9838,11522,5456,9698,15572,4932,6116,18068,10834,26758,15508,50382,22854,-1,5234,6354,6990,7000,9754,-1,19232,-1,-1,-1,30612,28014,28032,air
1294,2466,9576,5402,15740,22340,22890,1988,16736,28936,3242,47464,-1,-1,8244,-1,9802,9846,11252,-1,-1,-1,-1,3622,5546,6322,5620,9274,7994,4966,8718,8924,7534,28602,24682,34080,28770,39226,12636,14106,-1,-1,16278,-1,27772,34604,33756,45650,-1,-1,40022,two_facto
1354,2456,-1,-1,-1,-1,-1,2342,-1,-1,3716,-1,-1,-1,8866,-1,-1,-1,-1,-1,-1,-1,-1,3658,-1,-1,5678,-1,-1,4908,6316,-1,-1,-1,-1,-1,-1,-1,5500,6700,7386,7392,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1404,2572,-1,-1,-1,-1,-1,2384,-1,-1,3656,-1,-1,-1,-1,-1,-1,9380,-1,-1,-1,-1,-1,4200,-1,-1,6486,8536,-1,5518,8054,-1,-1,-1,-1,-1,-1,-1,5732,8828,6892,9482,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1364,2438,14890,12400,-1,-1,-1,2330,12624,12814,3774,15602,-1,-1,8738,13010,10180,9514,11344,-1,-1,-1,-1,3672,17332,17682,5648,13236,19224,5116,6382,-1,-1,-1,-1,-1,-1,-1,4992,6136,6766,6774,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1256,2360,12884,11200,15584,17814,-1,2286,-1,-1,3650,-1,-1,-1,8320,-1,9576,10306,12194,-1,-1,-1,-1,3824,14310,-1,9112,13978,-1,5182,12482,-1,14374,-1,15678,-1,-1,-1,5170,6452,6290,7094,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1366,2460,-1,6354,-1,-1,-1,1968,4958,-1,3276,-1,-1,7370,-1,-1,-1,-1,-1,-1,-1,-1,-1,3776,6964,-1,5048,-1,-1,7408,5796,-1,7124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1364,2382,-1,7500,-1,-1,-1,2422,-1,-1,3708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3696,4542,-1,4964,-1,6426,5586,7934,-1,6230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1396,3638,8800,3108,15322,16010,-1,3258,13616,-1,4778,-1,-1,4528,8150,-1,9680,13670,-1,-1,-1,-1,-1,4926,6596,8562,6898,7714,-1,6350,7672,8304,7004,-1,-1,-1,-1,-1,15790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1428,2470,9500,7114,-1,-1,-1,2386,7328,-1,3818,-1,-1,-1,11606,-1,14870,12130,-1,-1,-1,-1,-1,3722,10292,11500,7368,11182,-1,5050,8342,-1,11574,-1,-1,-1,-1,-1,5388,7702,6620,8374,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1332,2454,11844,7908,12294,16718,20180,2092,13426,-1,3536,-1,-1,-1,11750,-1,13294,11420,12442,-1,-1,-1,-1,6050,8764,14876,8502,9550,-1,7488,9180,11086,9232,-1,13692,-1,29876,-1,16212,17638,-1,-1,18950,34496,25026,-1,-1,-1,-1,-1,-1,
1970,4126,10468,7398,13488,15724,17336,1546,12416,-1,2774,-1,-1,4404,14906,-1,16686,22142,23798,-1,-1,-1,-1,5698,14186,16732,12768,13662,14922,6958,13640,-1,14230,25510,17532,-1,18672,-1,8314,10552,9410,11314,18636,-1,28250,-1,-1,-1,-1,25498,28218,vultures
1358,2396,24788,8222,14502,15044,21786,2308,16188,-1,3572,-1,-1,3792,-1,-1,-1,-1,-1,-1,-1,-1,-1,4210,18172,-1,18058,18960,-1,5464,18954,12986,11672,-1,-1,-1,-1,-1,16154,-1,17266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2270,6614,15610,11344,-1,-1,-1,1552,10712,18644,2812,24256,-1,4520,21718,23890,-1,8928,-1,-1,-1,-1,-1,10418,11734,11770,15912,16634,-1,13126,16532,19778,14898,18254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1358,2396,24788,8222,14502,15044,21786,2308,16188,-1,3572,-1,-1,3792,-1,-1,-1,-1,-1,-1,-1,-1,-1,4210,18172,-1,18058,18960,-1,5464,18954,12986,11672,-1,-1,-1,-1,-1,16154,-1,17266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2270,6614,15610,11344,-1,-1,-1,1552,10712,18644,2812,24256,-1,4520,21718,23890,-1,8928,-1,-1,-1,-1,-1,10418,11734,11770,15912,16634,-1,13126,16532,19778,14898,18254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1946,3010,-1,-1,-1,-1,-1,1148,-1,-1,2386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4764,6054,-1,-1,-1,-1,6090,-1,-1,-1,-1,-1,-1,-1,-1,6120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1398,2392,-1,-1,-1,-1,-1,2422,-1,-1,3854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4246,-1,-1,-1,-1,-1,5568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1410,2500,8318,5682,15494,17802,26202,2060,8672,-1,3298,-1,-1,-1,6876,-1,11444,15512,17140,-1,-1,-1,-1,3952,6994,11044,5760,9692,19748,5210,6382,8052,6464,-1,14278,-1,29916,-1,7796,9246,-1,-1,10030,-1,28638,-1,-1,-1,-1,-1,-1,vultures
1354,2384,8588,6864,9932,17934,21368,2350,-1,-1,3614,-1,-1,-1,11718,-1,20008,15486,16948,-1,-1,-1,-1,3694,5048,11166,5448,8032,-1,4958,7460,6498,5224,-1,16356,-1,25532,-1,15328,17258,29696,-1,19290,-1,23294,-1,-1,-1,-1,-1,-1,two_facto
1418,2466,11024,8520,10820,20134,20740,2238,18394,33574,3640,-1,-1,3622,12036,-1,13492,14980,16142,-1,-1,-1,-1,5340,11824,13182,9016,10322,-1,17052,9748,14642,13232,-1,15364,-1,20928,-1,6680,8750,7836,9370,13070,-1,18100,-1,-1,-1,-1,-1,-1,
2586,4498,9846,6920,11900,18880,23726,1884,10190,14242,3222,-1,-1,-1,11628,-1,13790,7746,8858,-1,-1,-1,-1,5948,11432,16540,7212,10204,-1,-1,9484,8730,7236,-1,9064,40202,17746,-1,11264,12534,-1,-1,13854,-1,15774,-1,-1,-1,-1,-1,-1,
1362,2460,12142,9312,11786,12164,12684,2362,8526,10136,3688,-1,-1,-1,6754,-1,8204,7292,8288,-1,-1,-1,-1,3760,12550,17054,5034,10442,-1,5648,9584,18678,13274,-1,17968,-1,-1,-1,5148,7416,6494,8108,16398,-1,29262,-1,-1,-1,-1,-1,-1,air
1392,2360,12556,7892,14852,18758,23440,2106,7756,9880,3332,-1,-1,-1,8620,-1,10044,10214,12200,-1,-1,-1,-1,3546,14668,17874,5266,12742,-1,4792,5952,19242,16162,-1,17646,-1,-1,-1,4868,5974,6788,6798,19660,-1,21964,-1,-1,-1,-1,-1,-1,air
1336,2360,10822,5812,14302,18336,25906,2398,14432,53822,3728,-1,-1,-1,8888,-1,12138,13906,14982,-1,-1,-1,-1,3646,7172,17522,5932,9822,-1,4928,6568,8538,7226,34724,15412,39396,19820,44276,7988,9682,10576,10350,14478,-1,16730,69400,-1,-1,37178,38866,38874,
1354,2326,12388,10700,17404,21530,31090,2052,8206,16830,3294,-1,-1,7484,12280,-1,13590,12302,13290,-1,-1,-1,-1,3492,10954,14386,7318,8552,-1,4784,8316,20478,16804,17692,18710,19274,25802,25812,5188,12334,6552,13482,17560,-1,24036,-1,55010,-1,-1,-1,-1,air
1338,2420,-1,8598,-1,-1,-1,2350,7654,-1,3790,-1,-1,-1,10230,-1,-1,-1,-1,-1,-1,-1,-1,3712,-1,-1,-1,-1,-1,5310,-1,9318,7860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1934,3062,-1,9904,-1,-1,-1,1446,10322,-1,2686,-1,-1,4020,-1,-1,-1,-1,-1,-1,-1,-1,-1,4778,-1,-1,9382,-1,-1,6100,10284,-1,-1,-1,-1,-1,-1,-1,6172,9208,7390,10054,-1,-1,-1,-1,-1,-1,-1,-1,-1,
