Terran_Control_Tower 6116; Terran_Comsat_Station 6888; Terran_Barracks 2100; Terran_Expansion 8158; Terran_Refinery 2466; Terran_Barracks2 15344; Terran_Missile_Turret 11082; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9914; Terran_Science_Facility 0; Terran_Machine_Shop 7688; Terran_Armory 5158; Terran_Starport 4974; Terran_Opening TwoFactory; Terran_Academy 5610; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 15575; Terran_Comsat_Station 16905; Terran_Barracks 2140; Terran_Expansion 12305; Terran_Refinery 2555; Terran_Barracks2 6860; Terran_Missile_Turret 0; Terran_Supply_Depot 1410; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 11280; Terran_Armory 8525; Terran_Starport 11415; Terran_Opening TwoFactory; Terran_Academy 15105; Terran_Bunker 0; Terran_Factory 3765; 
Terran_Control_Tower 7825; Terran_Comsat_Station 22705; Terran_Barracks 2230; Terran_Expansion 10270; Terran_Refinery 2560; Terran_Barracks2 9135; Terran_Missile_Turret 22170; Terran_Supply_Depot 1435; Terran_Engineering_Bay 20055; Terran_Science_Facility 25010; Terran_Machine_Shop 11975; Terran_Armory 5070; Terran_Starport 6465; Terran_Opening TwoFactory; Terran_Academy 21160; Terran_Bunker 0; Terran_Factory 3830; 
Terran_Control_Tower 21520; Terran_Comsat_Station 18595; Terran_Barracks 2065; Terran_Expansion 5400; Terran_Refinery 2910; Terran_Barracks2 0; Terran_Missile_Turret 10435; Terran_Supply_Depot 1430; Terran_Engineering_Bay 9395; Terran_Science_Facility 0; Terran_Machine_Shop 7035; Terran_Armory 7115; Terran_Starport 20255; Terran_Opening VultureHarass; Terran_Academy 13950; Terran_Bunker 0; Terran_Factory 4165; 
Terran_Control_Tower 7560; Terran_Comsat_Station 13470; Terran_Barracks 2190; Terran_Expansion 10720; Terran_Refinery 2440; Terran_Barracks2 9255; Terran_Missile_Turret 13245; Terran_Supply_Depot 1425; Terran_Engineering_Bay 11930; Terran_Science_Facility 26505; Terran_Machine_Shop 5515; Terran_Armory 5230; Terran_Starport 6125; Terran_Opening TwoFactory; Terran_Academy 11275; Terran_Bunker 0; Terran_Factory 3635; 
Terran_Control_Tower 10350; Terran_Comsat_Station 15295; Terran_Barracks 2180; Terran_Expansion 8115; Terran_Refinery 2495; Terran_Barracks2 11235; Terran_Missile_Turret 11745; Terran_Supply_Depot 1420; Terran_Engineering_Bay 9355; Terran_Science_Facility 19020; Terran_Machine_Shop 5310; Terran_Armory 8920; Terran_Starport 8765; Terran_Opening TwoFactory; Terran_Academy 13725; Terran_Bunker 0; Terran_Factory 3945; 
Terran_Control_Tower 16608; Terran_Comsat_Station 9214; Terran_Barracks 2134; Terran_Expansion 7748; Terran_Refinery 2452; Terran_Barracks2 3426; Terran_Missile_Turret 13548; Terran_Supply_Depot 1374; Terran_Engineering_Bay 12236; Terran_Science_Facility 23756; Terran_Machine_Shop 5080; Terran_Armory 5422; Terran_Starport 14982; Terran_Opening Bio; Terran_Academy 7802; Terran_Bunker 0; Terran_Factory 3804; 
Terran_Control_Tower 8448; Terran_Comsat_Station 13688; Terran_Barracks 2124; Terran_Expansion 8532; Terran_Refinery 2594; Terran_Barracks2 3410; Terran_Missile_Turret 12360; Terran_Supply_Depot 1398; Terran_Engineering_Bay 11308; Terran_Science_Facility 23880; Terran_Machine_Shop 5158; Terran_Armory 5970; Terran_Starport 7330; Terran_Opening Bio; Terran_Academy 7244; Terran_Bunker 0; Terran_Factory 3904; 
Terran_Control_Tower 7840; Terran_Comsat_Station 15090; Terran_Barracks 2210; Terran_Expansion 7335; Terran_Refinery 2600; Terran_Barracks2 33690; Terran_Missile_Turret 24325; Terran_Supply_Depot 1435; Terran_Engineering_Bay 18420; Terran_Science_Facility 0; Terran_Machine_Shop 11045; Terran_Armory 5085; Terran_Starport 6575; Terran_Opening TwoFactory; Terran_Academy 13340; Terran_Bunker 0; Terran_Factory 3790; 
Terran_Control_Tower 7125; Terran_Comsat_Station 14325; Terran_Barracks 2145; Terran_Expansion 8335; Terran_Refinery 2585; Terran_Barracks2 11035; Terran_Missile_Turret 10705; Terran_Supply_Depot 1410; Terran_Engineering_Bay 9520; Terran_Science_Facility 0; Terran_Machine_Shop 8150; Terran_Armory 5360; Terran_Starport 5830; Terran_Opening TwoFactory; Terran_Academy 12745; Terran_Bunker 0; Terran_Factory 3990; 
Terran_Control_Tower 8610; Terran_Comsat_Station 16680; Terran_Barracks 2255; Terran_Expansion 13115; Terran_Refinery 2475; Terran_Barracks2 3790; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 17455; Terran_Armory 5160; Terran_Starport 5060; Terran_Opening FastDropship; Terran_Academy 5125; Terran_Bunker 0; Terran_Factory 3755; 
Terran_Control_Tower 8600; Terran_Comsat_Station 11285; Terran_Barracks 1995; Terran_Expansion 8950; Terran_Refinery 2410; Terran_Barracks2 13470; Terran_Missile_Turret 13685; Terran_Supply_Depot 1425; Terran_Engineering_Bay 11420; Terran_Science_Facility 17235; Terran_Machine_Shop 6235; Terran_Armory 5835; Terran_Starport 6660; Terran_Opening VultureHarass; Terran_Academy 9970; Terran_Bunker 0; Terran_Factory 3760; 
Terran_Control_Tower 13555; Terran_Comsat_Station 14745; Terran_Barracks 2565; Terran_Expansion 6940; Terran_Refinery 2500; Terran_Barracks2 3940; Terran_Missile_Turret 9660; Terran_Supply_Depot 1745; Terran_Engineering_Bay 7690; Terran_Science_Facility 13615; Terran_Machine_Shop 5645; Terran_Armory 5180; Terran_Starport 12390; Terran_Opening VultureHarass; Terran_Academy 12535; Terran_Bunker 0; Terran_Factory 3920; 
Terran_Control_Tower 9395; Terran_Comsat_Station 9790; Terran_Barracks 2215; Terran_Expansion 6915; Terran_Refinery 2630; Terran_Barracks2 7020; Terran_Missile_Turret 10185; Terran_Supply_Depot 1445; Terran_Engineering_Bay 9035; Terran_Science_Facility 13695; Terran_Machine_Shop 5390; Terran_Armory 7115; Terran_Starport 8180; Terran_Opening SiegeExpand; Terran_Academy 8370; Terran_Bunker 4840; Terran_Factory 4115; 
Terran_Control_Tower 23136; Terran_Comsat_Station 25476; Terran_Barracks 2422; Terran_Expansion 13072; Terran_Refinery 9728; Terran_Barracks2 13488; Terran_Missile_Turret 19268; Terran_Supply_Depot 1280; Terran_Engineering_Bay 18058; Terran_Science_Facility 0; Terran_Machine_Shop 20270; Terran_Armory 22718; Terran_Starport 20860; Terran_Opening Bio; Terran_Academy 21396; Terran_Bunker 7190; Terran_Factory 18724; 
Terran_Control_Tower 12174; Terran_Comsat_Station 7580; Terran_Barracks 2316; Terran_Expansion 13288; Terran_Refinery 3240; Terran_Barracks2 9462; Terran_Missile_Turret 24844; Terran_Supply_Depot 1700; Terran_Engineering_Bay 23708; Terran_Science_Facility 0; Terran_Machine_Shop 9220; Terran_Armory 9564; Terran_Starport 8276; Terran_Opening TwoFactory; Terran_Academy 4974; Terran_Bunker 21902; Terran_Factory 6478; 
Terran_Control_Tower 6555; Terran_Comsat_Station 15000; Terran_Barracks 2205; Terran_Expansion 10760; Terran_Refinery 2625; Terran_Barracks2 4480; Terran_Missile_Turret 22820; Terran_Supply_Depot 1465; Terran_Engineering_Bay 21370; Terran_Science_Facility 21960; Terran_Machine_Shop 8750; Terran_Armory 5490; Terran_Starport 5385; Terran_Opening TwoFactory; Terran_Academy 12895; Terran_Bunker 0; Terran_Factory 4060; 
Terran_Control_Tower 17580; Terran_Comsat_Station 21185; Terran_Barracks 2280; Terran_Expansion 11340; Terran_Refinery 2740; Terran_Barracks2 0; Terran_Missile_Turret 9860; Terran_Supply_Depot 1305; Terran_Engineering_Bay 8250; Terran_Science_Facility 21060; Terran_Machine_Shop 5750; Terran_Armory 14750; Terran_Starport 16105; Terran_Opening TwoFactory; Terran_Academy 19320; Terran_Bunker 0; Terran_Factory 4495; 
Terran_Control_Tower 8048; Terran_Comsat_Station 15066; Terran_Barracks 2104; Terran_Expansion 8178; Terran_Refinery 2380; Terran_Barracks2 6552; Terran_Missile_Turret 11394; Terran_Supply_Depot 1390; Terran_Engineering_Bay 10290; Terran_Science_Facility 27476; Terran_Machine_Shop 8096; Terran_Armory 14284; Terran_Starport 4998; Terran_Opening FastDropship; Terran_Academy 13112; Terran_Bunker 4610; Terran_Factory 3606; 
Terran_Control_Tower 6364; Terran_Comsat_Station 10768; Terran_Barracks 2086; Terran_Expansion 10912; Terran_Refinery 2442; Terran_Barracks2 3364; Terran_Missile_Turret 9116; Terran_Supply_Depot 1210; Terran_Engineering_Bay 8092; Terran_Science_Facility 0; Terran_Machine_Shop 5170; Terran_Armory 5302; Terran_Starport 5114; Terran_Opening Bio; Terran_Academy 9448; Terran_Bunker 0; Terran_Factory 3872; 
Terran_Control_Tower 7888; Terran_Comsat_Station 0; Terran_Barracks 2194; Terran_Expansion 9520; Terran_Refinery 2596; Terran_Barracks2 6602; Terran_Missile_Turret 12486; Terran_Supply_Depot 1410; Terran_Engineering_Bay 8016; Terran_Science_Facility 0; Terran_Machine_Shop 5030; Terran_Armory 0; Terran_Starport 6722; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3764; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2060; Terran_Expansion 0; Terran_Refinery 2502; Terran_Barracks2 9532; Terran_Missile_Turret 13972; Terran_Supply_Depot 1452; Terran_Engineering_Bay 12960; Terran_Science_Facility 0; Terran_Machine_Shop 5126; Terran_Armory 0; Terran_Starport 10012; Terran_Opening Standard; Terran_Academy 10892; Terran_Bunker 0; Terran_Factory 3884; 
Terran_Control_Tower 23136; Terran_Comsat_Station 25476; Terran_Barracks 2422; Terran_Expansion 13072; Terran_Refinery 9728; Terran_Barracks2 13488; Terran_Missile_Turret 19268; Terran_Supply_Depot 1280; Terran_Engineering_Bay 18058; Terran_Science_Facility 0; Terran_Machine_Shop 20270; Terran_Armory 22718; Terran_Starport 20860; Terran_Opening Bio; Terran_Academy 21396; Terran_Bunker 7190; Terran_Factory 18724; 
Terran_Control_Tower 12174; Terran_Comsat_Station 7580; Terran_Barracks 2316; Terran_Expansion 13288; Terran_Refinery 3240; Terran_Barracks2 9462; Terran_Missile_Turret 24844; Terran_Supply_Depot 1700; Terran_Engineering_Bay 23708; Terran_Science_Facility 0; Terran_Machine_Shop 9220; Terran_Armory 9564; Terran_Starport 8276; Terran_Opening TwoFactory; Terran_Academy 4974; Terran_Bunker 21902; Terran_Factory 6478; 
Terran_Control_Tower 6928; Terran_Comsat_Station 11644; Terran_Barracks 2138; Terran_Expansion 12828; Terran_Refinery 2446; Terran_Barracks2 0; Terran_Missile_Turret 8104; Terran_Supply_Depot 1400; Terran_Engineering_Bay 7120; Terran_Science_Facility 0; Terran_Machine_Shop 6384; Terran_Armory 5682; Terran_Starport 5092; Terran_Opening VultureHarass; Terran_Academy 10368; Terran_Bunker 0; Terran_Factory 3630; 
Terran_Control_Tower 8886; Terran_Comsat_Station 12558; Terran_Barracks 2170; Terran_Expansion 9374; Terran_Refinery 2472; Terran_Barracks2 4408; Terran_Missile_Turret 12678; Terran_Supply_Depot 1432; Terran_Engineering_Bay 11542; Terran_Science_Facility 0; Terran_Machine_Shop 8806; Terran_Armory 19072; Terran_Starport 5292; Terran_Opening FastDropship; Terran_Academy 11204; Terran_Bunker 3686; Terran_Factory 3970; 
Terran_Control_Tower 9304; Terran_Comsat_Station 0; Terran_Barracks 2576; Terran_Expansion 14662; Terran_Refinery 1830; Terran_Barracks2 6652; Terran_Missile_Turret 21844; Terran_Supply_Depot 1364; Terran_Engineering_Bay 19030; Terran_Science_Facility 0; Terran_Machine_Shop 6080; Terran_Armory 5382; Terran_Starport 7774; Terran_Opening VultureHarass; Terran_Academy 8784; Terran_Bunker 4834; Terran_Factory 4026; 
Terran_Control_Tower 6268; Terran_Comsat_Station 15114; Terran_Barracks 2080; Terran_Expansion 12852; Terran_Refinery 2360; Terran_Barracks2 3774; Terran_Missile_Turret 10722; Terran_Supply_Depot 1598; Terran_Engineering_Bay 8726; Terran_Science_Facility 0; Terran_Machine_Shop 5908; Terran_Armory 10228; Terran_Starport 4900; Terran_Opening VultureHarass; Terran_Academy 13260; Terran_Bunker 0; Terran_Factory 3602; 
Terran_Control_Tower 13555; Terran_Comsat_Station 14745; Terran_Barracks 2565; Terran_Expansion 6940; Terran_Refinery 2500; Terran_Barracks2 3940; Terran_Missile_Turret 9660; Terran_Supply_Depot 1745; Terran_Engineering_Bay 7690; Terran_Science_Facility 13615; Terran_Machine_Shop 5645; Terran_Armory 5180; Terran_Starport 12390; Terran_Opening VultureHarass; Terran_Academy 12535; Terran_Bunker 0; Terran_Factory 3920; 
Terran_Control_Tower 9395; Terran_Comsat_Station 9790; Terran_Barracks 2215; Terran_Expansion 6915; Terran_Refinery 2630; Terran_Barracks2 7020; Terran_Missile_Turret 10185; Terran_Supply_Depot 1445; Terran_Engineering_Bay 9035; Terran_Science_Facility 13695; Terran_Machine_Shop 5390; Terran_Armory 7115; Terran_Starport 8180; Terran_Opening SiegeExpand; Terran_Academy 8370; Terran_Bunker 4840; Terran_Factory 4115; 
Terran_Control_Tower 6462; Terran_Comsat_Station 0; Terran_Barracks 2218; Terran_Expansion 10242; Terran_Refinery 2516; Terran_Barracks2 3714; Terran_Missile_Turret 0; Terran_Supply_Depot 1560; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5156; Terran_Starport 5286; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3816; 
Terran_Control_Tower 6170; Terran_Comsat_Station 0; Terran_Barracks 2040; Terran_Expansion 7268; Terran_Refinery 2492; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 10028; Terran_Science_Facility 0; Terran_Machine_Shop 5140; Terran_Armory 0; Terran_Starport 4980; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3690; 
Terran_Control_Tower 13555; Terran_Comsat_Station 14745; Terran_Barracks 2565; Terran_Expansion 6940; Terran_Refinery 2500; Terran_Barracks2 3940; Terran_Missile_Turret 9660; Terran_Supply_Depot 1745; Terran_Engineering_Bay 7690; Terran_Science_Facility 13615; Terran_Machine_Shop 5645; Terran_Armory 5180; Terran_Starport 12390; Terran_Opening VultureHarass; Terran_Academy 12535; Terran_Bunker 0; Terran_Factory 3920; 
Terran_Control_Tower 9395; Terran_Comsat_Station 9790; Terran_Barracks 2215; Terran_Expansion 6915; Terran_Refinery 2630; Terran_Barracks2 7020; Terran_Missile_Turret 10185; Terran_Supply_Depot 1445; Terran_Engineering_Bay 9035; Terran_Science_Facility 13695; Terran_Machine_Shop 5390; Terran_Armory 7115; Terran_Starport 8180; Terran_Opening SiegeExpand; Terran_Academy 8370; Terran_Bunker 4840; Terran_Factory 4115; 
Terran_Control_Tower 13555; Terran_Comsat_Station 14745; Terran_Barracks 2565; Terran_Expansion 6940; Terran_Refinery 2500; Terran_Barracks2 3940; Terran_Missile_Turret 9660; Terran_Supply_Depot 1745; Terran_Engineering_Bay 7690; Terran_Science_Facility 13615; Terran_Machine_Shop 5645; Terran_Armory 5180; Terran_Starport 12390; Terran_Opening VultureHarass; Terran_Academy 12535; Terran_Bunker 0; Terran_Factory 3920; 
Terran_Control_Tower 9395; Terran_Comsat_Station 9790; Terran_Barracks 2215; Terran_Expansion 6915; Terran_Refinery 2630; Terran_Barracks2 7020; Terran_Missile_Turret 10185; Terran_Supply_Depot 1445; Terran_Engineering_Bay 9035; Terran_Science_Facility 13695; Terran_Machine_Shop 5390; Terran_Armory 7115; Terran_Starport 8180; Terran_Opening SiegeExpand; Terran_Academy 8370; Terran_Bunker 4840; Terran_Factory 4115; 
Terran_Control_Tower 9975; Terran_Comsat_Station 15435; Terran_Barracks 2475; Terran_Expansion 6470; Terran_Refinery 2640; Terran_Barracks2 6095; Terran_Missile_Turret 10240; Terran_Supply_Depot 1360; Terran_Engineering_Bay 8880; Terran_Science_Facility 13450; Terran_Machine_Shop 5500; Terran_Armory 13930; Terran_Starport 8495; Terran_Opening VultureHarass; Terran_Academy 13755; Terran_Bunker 0; Terran_Factory 4125; 
Terran_Control_Tower 16655; Terran_Comsat_Station 12560; Terran_Barracks 2175; Terran_Expansion 6525; Terran_Refinery 2485; Terran_Barracks2 3465; Terran_Missile_Turret 8545; Terran_Supply_Depot 1455; Terran_Engineering_Bay 6965; Terran_Science_Facility 17860; Terran_Machine_Shop 5910; Terran_Armory 5380; Terran_Starport 13915; Terran_Opening Bio; Terran_Academy 10830; Terran_Bunker 0; Terran_Factory 3680; 
Terran_Control_Tower 22744; Terran_Comsat_Station 17446; Terran_Barracks 2170; Terran_Expansion 11716; Terran_Refinery 2392; Terran_Barracks2 11802; Terran_Missile_Turret 14968; Terran_Supply_Depot 1480; Terran_Engineering_Bay 13626; Terran_Science_Facility 22724; Terran_Machine_Shop 6020; Terran_Armory 7126; Terran_Starport 21206; Terran_Opening TwoFactory; Terran_Academy 15850; Terran_Bunker 0; Terran_Factory 3592; 
Terran_Control_Tower 9256; Terran_Comsat_Station 28064; Terran_Barracks 2098; Terran_Expansion 15524; Terran_Refinery 2486; Terran_Barracks2 5962; Terran_Missile_Turret 19226; Terran_Supply_Depot 1438; Terran_Engineering_Bay 7358; Terran_Science_Facility 30762; Terran_Machine_Shop 5676; Terran_Armory 8344; Terran_Starport 7800; Terran_Opening TwoFactory; Terran_Academy 25880; Terran_Bunker 0; Terran_Factory 3814; 
Terran_Control_Tower 6004; Terran_Comsat_Station 16836; Terran_Barracks 2130; Terran_Expansion 10984; Terran_Refinery 2352; Terran_Barracks2 4690; Terran_Missile_Turret 10498; Terran_Supply_Depot 1450; Terran_Engineering_Bay 8772; Terran_Science_Facility 0; Terran_Machine_Shop 8322; Terran_Armory 16406; Terran_Starport 4892; Terran_Opening FastDropship; Terran_Academy 14472; Terran_Bunker 0; Terran_Factory 3556; 
Terran_Control_Tower 7554; Terran_Comsat_Station 8318; Terran_Barracks 2154; Terran_Expansion 14542; Terran_Refinery 2466; Terran_Barracks2 5666; Terran_Missile_Turret 14374; Terran_Supply_Depot 1380; Terran_Engineering_Bay 9848; Terran_Science_Facility 22818; Terran_Machine_Shop 10838; Terran_Armory 5066; Terran_Starport 6088; Terran_Opening TwoFactory; Terran_Academy 6856; Terran_Bunker 0; Terran_Factory 3632; 
Terran_Control_Tower 13420; Terran_Comsat_Station 11895; Terran_Barracks 2140; Terran_Expansion 6720; Terran_Refinery 2435; Terran_Barracks2 4165; Terran_Missile_Turret 10945; Terran_Supply_Depot 1440; Terran_Engineering_Bay 9895; Terran_Science_Facility 20495; Terran_Machine_Shop 6050; Terran_Armory 5475; Terran_Starport 12265; Terran_Opening TwoFactory; Terran_Academy 9855; Terran_Bunker 0; Terran_Factory 3985; 
Terran_Control_Tower 6270; Terran_Comsat_Station 13250; Terran_Barracks 2170; Terran_Expansion 9730; Terran_Refinery 2605; Terran_Barracks2 3470; Terran_Missile_Turret 12645; Terran_Supply_Depot 1445; Terran_Engineering_Bay 7880; Terran_Science_Facility 26230; Terran_Machine_Shop 7840; Terran_Armory 10195; Terran_Starport 5075; Terran_Opening Bio; Terran_Academy 10515; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 13555; Terran_Comsat_Station 14745; Terran_Barracks 2565; Terran_Expansion 6940; Terran_Refinery 2500; Terran_Barracks2 3940; Terran_Missile_Turret 9660; Terran_Supply_Depot 1745; Terran_Engineering_Bay 7690; Terran_Science_Facility 13615; Terran_Machine_Shop 5645; Terran_Armory 5180; Terran_Starport 12390; Terran_Opening VultureHarass; Terran_Academy 12535; Terran_Bunker 0; Terran_Factory 3920; 
Terran_Control_Tower 9395; Terran_Comsat_Station 9790; Terran_Barracks 2215; Terran_Expansion 6915; Terran_Refinery 2630; Terran_Barracks2 7020; Terran_Missile_Turret 10185; Terran_Supply_Depot 1445; Terran_Engineering_Bay 9035; Terran_Science_Facility 13695; Terran_Machine_Shop 5390; Terran_Armory 7115; Terran_Starport 8180; Terran_Opening SiegeExpand; Terran_Academy 8370; Terran_Bunker 4840; Terran_Factory 4115; 
Terran_Control_Tower 6434; Terran_Comsat_Station 8062; Terran_Barracks 2690; Terran_Expansion 14390; Terran_Refinery 2420; Terran_Barracks2 0; Terran_Missile_Turret 10482; Terran_Supply_Depot 1514; Terran_Engineering_Bay 9372; Terran_Science_Facility 0; Terran_Machine_Shop 8866; Terran_Armory 5306; Terran_Starport 5190; Terran_Opening FastDropship; Terran_Academy 6802; Terran_Bunker 0; Terran_Factory 3926; 
Terran_Control_Tower 6216; Terran_Comsat_Station 10692; Terran_Barracks 2602; Terran_Expansion 8184; Terran_Refinery 2094; Terran_Barracks2 3906; Terran_Missile_Turret 15092; Terran_Supply_Depot 1456; Terran_Engineering_Bay 13786; Terran_Science_Facility 26968; Terran_Machine_Shop 8586; Terran_Armory 5260; Terran_Starport 5094; Terran_Opening TwoFactory; Terran_Academy 8744; Terran_Bunker 0; Terran_Factory 3850; 
Terran_Control_Tower 7005; Terran_Comsat_Station 15690; Terran_Barracks 2200; Terran_Expansion 8135; Terran_Refinery 2500; Terran_Barracks2 25445; Terran_Missile_Turret 13820; Terran_Supply_Depot 1365; Terran_Engineering_Bay 11860; Terran_Science_Facility 21555; Terran_Machine_Shop 8360; Terran_Armory 5410; Terran_Starport 5805; Terran_Opening TwoFactory; Terran_Academy 13785; Terran_Bunker 0; Terran_Factory 3805; 
