Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 24915; Terran_Comsat_Station 25630; Terran_Barracks 2215; Terran_Expansion 20250; Terran_Refinery 2610; Terran_Barracks2 14415; Terran_Missile_Turret 12895; Terran_Supply_Depot 1465; Terran_Engineering_Bay 11845; Terran_Science_Facility 54795; Terran_Machine_Shop 9565; Terran_Armory 18730; Terran_Starport 23730; Terran_Opening VultureHarass; Terran_Academy 23675; Terran_Bunker 4390; Terran_Factory 4215; 
Terran_Control_Tower 6130; Terran_Comsat_Station 15615; Terran_Barracks 2140; Terran_Expansion 9650; Terran_Refinery 2470; Terran_Barracks2 7940; Terran_Missile_Turret 10445; Terran_Supply_Depot 1450; Terran_Engineering_Bay 8185; Terran_Science_Facility 0; Terran_Machine_Shop 4990; Terran_Armory 14535; Terran_Starport 5015; Terran_Opening FastDropship; Terran_Academy 14180; Terran_Bunker 0; Terran_Factory 3705; 
Terran_Control_Tower 8826; Terran_Comsat_Station 0; Terran_Barracks 2164; Terran_Expansion 0; Terran_Refinery 2474; Terran_Barracks2 3442; Terran_Missile_Turret 11192; Terran_Supply_Depot 1488; Terran_Engineering_Bay 9154; Terran_Science_Facility 0; Terran_Machine_Shop 4882; Terran_Armory 0; Terran_Starport 7014; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3650; 
Terran_Control_Tower 6302; Terran_Comsat_Station 21768; Terran_Barracks 2210; Terran_Expansion 7496; Terran_Refinery 2420; Terran_Barracks2 4234; Terran_Missile_Turret 10684; Terran_Supply_Depot 1528; Terran_Engineering_Bay 9168; Terran_Science_Facility 24382; Terran_Machine_Shop 5216; Terran_Armory 14500; Terran_Starport 5194; Terran_Opening FastDropship; Terran_Academy 12642; Terran_Bunker 0; Terran_Factory 3812; 
Terran_Control_Tower 6130; Terran_Comsat_Station 15615; Terran_Barracks 2140; Terran_Expansion 9650; Terran_Refinery 2470; Terran_Barracks2 7940; Terran_Missile_Turret 10445; Terran_Supply_Depot 1450; Terran_Engineering_Bay 8185; Terran_Science_Facility 0; Terran_Machine_Shop 4990; Terran_Armory 14535; Terran_Starport 5015; Terran_Opening FastDropship; Terran_Academy 14180; Terran_Bunker 0; Terran_Factory 3705; 
Terran_Control_Tower 6635; Terran_Comsat_Station 13075; Terran_Barracks 2160; Terran_Expansion 9200; Terran_Refinery 2885; Terran_Barracks2 3545; Terran_Missile_Turret 7720; Terran_Supply_Depot 1660; Terran_Engineering_Bay 6660; Terran_Science_Facility 20685; Terran_Machine_Shop 5520; Terran_Armory 16225; Terran_Starport 5475; Terran_Opening Bio; Terran_Academy 11385; Terran_Bunker 0; Terran_Factory 4185; 
Terran_Control_Tower 7060; Terran_Comsat_Station 0; Terran_Barracks 2195; Terran_Expansion 8465; Terran_Refinery 2455; Terran_Barracks2 3530; Terran_Missile_Turret 15485; Terran_Supply_Depot 1235; Terran_Engineering_Bay 14445; Terran_Science_Facility 0; Terran_Machine_Shop 5520; Terran_Armory 12825; Terran_Starport 5900; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 11340; Terran_Factory 4085; 
Terran_Control_Tower 6032; Terran_Comsat_Station 0; Terran_Barracks 2130; Terran_Expansion 14274; Terran_Refinery 2402; Terran_Barracks2 7272; Terran_Missile_Turret 8814; Terran_Supply_Depot 1426; Terran_Engineering_Bay 7286; Terran_Science_Facility 0; Terran_Machine_Shop 4902; Terran_Armory 0; Terran_Starport 4862; Terran_Opening FastDropship; Terran_Academy 11382; Terran_Bunker 0; Terran_Factory 3598; 
Terran_Control_Tower 9200; Terran_Comsat_Station 11890; Terran_Barracks 2085; Terran_Expansion 6615; Terran_Refinery 2470; Terran_Barracks2 35290; Terran_Missile_Turret 9015; Terran_Supply_Depot 1445; Terran_Engineering_Bay 7770; Terran_Science_Facility 17950; Terran_Machine_Shop 4925; Terran_Armory 16985; Terran_Starport 7870; Terran_Opening SiegeExpand; Terran_Academy 10620; Terran_Bunker 0; Terran_Factory 3655; 
Terran_Control_Tower 23390; Terran_Comsat_Station 19540; Terran_Barracks 2240; Terran_Expansion 11180; Terran_Refinery 2590; Terran_Barracks2 4845; Terran_Missile_Turret 9555; Terran_Supply_Depot 1415; Terran_Engineering_Bay 8475; Terran_Science_Facility 26675; Terran_Machine_Shop 5060; Terran_Armory 20315; Terran_Starport 20400; Terran_Opening TwoFactory; Terran_Academy 17350; Terran_Bunker 0; Terran_Factory 3800; 
Terran_Control_Tower 25080; Terran_Comsat_Station 16245; Terran_Barracks 2260; Terran_Expansion 7185; Terran_Refinery 2670; Terran_Barracks2 0; Terran_Missile_Turret 8990; Terran_Supply_Depot 1290; Terran_Engineering_Bay 7890; Terran_Science_Facility 25170; Terran_Machine_Shop 5405; Terran_Armory 23240; Terran_Starport 23150; Terran_Opening SiegeExpand; Terran_Academy 14735; Terran_Bunker 8230; Terran_Factory 4115; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2125; Terran_Expansion 0; Terran_Refinery 2645; Terran_Barracks2 3565; Terran_Missile_Turret 0; Terran_Supply_Depot 1430; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 4325; Terran_Factory 0; 
Terran_Control_Tower 18595; Terran_Comsat_Station 14310; Terran_Barracks 2205; Terran_Expansion 7920; Terran_Refinery 2490; Terran_Barracks2 16695; Terran_Missile_Turret 6670; Terran_Supply_Depot 1455; Terran_Engineering_Bay 5325; Terran_Science_Facility 18635; Terran_Machine_Shop 5200; Terran_Armory 14365; Terran_Starport 16480; Terran_Opening SiegeExpand; Terran_Academy 12690; Terran_Bunker 4690; Terran_Factory 3750; 
Terran_Control_Tower 6280; Terran_Comsat_Station 14760; Terran_Barracks 2230; Terran_Expansion 8570; Terran_Refinery 2610; Terran_Barracks2 3530; Terran_Missile_Turret 9165; Terran_Supply_Depot 1550; Terran_Engineering_Bay 7695; Terran_Science_Facility 30760; Terran_Machine_Shop 5110; Terran_Armory 20820; Terran_Starport 5135; Terran_Opening Bio; Terran_Academy 13425; Terran_Bunker 8230; Terran_Factory 3840; 
Terran_Control_Tower 24625; Terran_Comsat_Station 16935; Terran_Barracks 2295; Terran_Expansion 9420; Terran_Refinery 1935; Terran_Barracks2 8600; Terran_Missile_Turret 9540; Terran_Supply_Depot 1500; Terran_Engineering_Bay 8460; Terran_Science_Facility 0; Terran_Machine_Shop 5410; Terran_Armory 18565; Terran_Starport 23310; Terran_Opening TwoFactory; Terran_Academy 15570; Terran_Bunker 0; Terran_Factory 4140; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2270; Terran_Expansion 6340; Terran_Refinery 2435; Terran_Barracks2 2695; Terran_Missile_Turret 8270; Terran_Supply_Depot 1515; Terran_Engineering_Bay 7330; Terran_Science_Facility 0; Terran_Machine_Shop 5435; Terran_Armory 0; Terran_Starport 14140; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 8530; Terran_Factory 4160; 
Terran_Control_Tower 6235; Terran_Comsat_Station 16200; Terran_Barracks 2140; Terran_Expansion 8475; Terran_Refinery 2535; Terran_Barracks2 3635; Terran_Missile_Turret 7220; Terran_Supply_Depot 1425; Terran_Engineering_Bay 6200; Terran_Science_Facility 0; Terran_Machine_Shop 5115; Terran_Armory 0; Terran_Starport 5095; Terran_Opening Bio; Terran_Academy 14065; Terran_Bunker 0; Terran_Factory 3805; 
Terran_Control_Tower 0; Terran_Comsat_Station 10580; Terran_Barracks 2175; Terran_Expansion 10640; Terran_Refinery 2590; Terran_Barracks2 0; Terran_Missile_Turret 7185; Terran_Supply_Depot 1450; Terran_Engineering_Bay 6050; Terran_Science_Facility 0; Terran_Machine_Shop 5655; Terran_Armory 13285; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 9075; Terran_Bunker 0; Terran_Factory 4105; 
Terran_Control_Tower 18205; Terran_Comsat_Station 0; Terran_Barracks 2185; Terran_Expansion 16335; Terran_Refinery 2685; Terran_Barracks2 0; Terran_Missile_Turret 17315; Terran_Supply_Depot 1450; Terran_Engineering_Bay 11300; Terran_Science_Facility 0; Terran_Machine_Shop 7360; Terran_Armory 0; Terran_Starport 16360; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 6375; Terran_Factory 4085; 
Terran_Control_Tower 6300; Terran_Comsat_Station 7805; Terran_Barracks 2445; Terran_Expansion 11025; Terran_Refinery 2335; Terran_Barracks2 3805; Terran_Missile_Turret 14700; Terran_Supply_Depot 1420; Terran_Engineering_Bay 8165; Terran_Science_Facility 0; Terran_Machine_Shop 6350; Terran_Armory 0; Terran_Starport 5025; Terran_Opening FastDropship; Terran_Academy 6010; Terran_Bunker 0; Terran_Factory 3720; 
Terran_Control_Tower 21440; Terran_Comsat_Station 27065; Terran_Barracks 2325; Terran_Expansion 10910; Terran_Refinery 2545; Terran_Barracks2 5785; Terran_Missile_Turret 9375; Terran_Supply_Depot 1590; Terran_Engineering_Bay 8275; Terran_Science_Facility 0; Terran_Machine_Shop 5185; Terran_Armory 0; Terran_Starport 18945; Terran_Opening TwoFactory; Terran_Academy 20660; Terran_Bunker 0; Terran_Factory 3860; 
Terran_Control_Tower 0; Terran_Comsat_Station 18300; Terran_Barracks 2310; Terran_Expansion 17325; Terran_Refinery 2430; Terran_Barracks2 4030; Terran_Missile_Turret 10080; Terran_Supply_Depot 1460; Terran_Engineering_Bay 7460; Terran_Science_Facility 0; Terran_Machine_Shop 5320; Terran_Armory 0; Terran_Starport 17260; Terran_Opening Standard; Terran_Academy 16185; Terran_Bunker 9910; Terran_Factory 3985; 
Terran_Control_Tower 9130; Terran_Comsat_Station 20445; Terran_Barracks 2165; Terran_Expansion 12400; Terran_Refinery 2525; Terran_Barracks2 0; Terran_Missile_Turret 11765; Terran_Supply_Depot 1415; Terran_Engineering_Bay 10670; Terran_Science_Facility 18820; Terran_Machine_Shop 5570; Terran_Armory 18920; Terran_Starport 5640; Terran_Opening TwoFactory; Terran_Academy 3420; Terran_Bunker 0; Terran_Factory 4300; 
Terran_Control_Tower 6235; Terran_Comsat_Station 18630; Terran_Barracks 2290; Terran_Expansion 9820; Terran_Refinery 2425; Terran_Barracks2 3955; Terran_Missile_Turret 9060; Terran_Supply_Depot 1615; Terran_Engineering_Bay 7795; Terran_Science_Facility 26660; Terran_Machine_Shop 5160; Terran_Armory 12235; Terran_Starport 5130; Terran_Opening FastDropship; Terran_Academy 15425; Terran_Bunker 8505; Terran_Factory 3825; 
Terran_Control_Tower 10275; Terran_Comsat_Station 13115; Terran_Barracks 2220; Terran_Expansion 6475; Terran_Refinery 2690; Terran_Barracks2 31285; Terran_Missile_Turret 8575; Terran_Supply_Depot 1450; Terran_Engineering_Bay 7585; Terran_Science_Facility 17700; Terran_Machine_Shop 5595; Terran_Armory 11385; Terran_Starport 9135; Terran_Opening TwoFactory; Terran_Academy 11830; Terran_Bunker 0; Terran_Factory 4120; 
Terran_Control_Tower 6370; Terran_Comsat_Station 27100; Terran_Barracks 2120; Terran_Expansion 16040; Terran_Refinery 2535; Terran_Barracks2 7015; Terran_Missile_Turret 7505; Terran_Supply_Depot 1295; Terran_Engineering_Bay 6245; Terran_Science_Facility 0; Terran_Machine_Shop 5075; Terran_Armory 22650; Terran_Starport 5090; Terran_Opening FastDropship; Terran_Academy 21955; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 0; Terran_Comsat_Station 16890; Terran_Barracks 2570; Terran_Expansion 6380; Terran_Refinery 2905; Terran_Barracks2 3405; Terran_Missile_Turret 11560; Terran_Supply_Depot 1290; Terran_Engineering_Bay 10210; Terran_Science_Facility 0; Terran_Machine_Shop 5925; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 15375; Terran_Bunker 4805; Terran_Factory 4450; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2145; Terran_Expansion 10080; Terran_Refinery 2700; Terran_Barracks2 8840; Terran_Missile_Turret 12545; Terran_Supply_Depot 1470; Terran_Engineering_Bay 10335; Terran_Science_Facility 0; Terran_Machine_Shop 5260; Terran_Armory 5605; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3970; 
Terran_Control_Tower 0; Terran_Comsat_Station 15235; Terran_Barracks 2180; Terran_Expansion 10740; Terran_Refinery 2400; Terran_Barracks2 4365; Terran_Missile_Turret 9535; Terran_Supply_Depot 1505; Terran_Engineering_Bay 7835; Terran_Science_Facility 0; Terran_Machine_Shop 5305; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 13640; Terran_Bunker 0; Terran_Factory 3890; 
Terran_Control_Tower 0; Terran_Comsat_Station 10195; Terran_Barracks 2275; Terran_Expansion 14795; Terran_Refinery 2705; Terran_Barracks2 4665; Terran_Missile_Turret 10290; Terran_Supply_Depot 1515; Terran_Engineering_Bay 9210; Terran_Science_Facility 0; Terran_Machine_Shop 5750; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 8875; Terran_Bunker 14935; Terran_Factory 4265; 
Terran_Control_Tower 9425; Terran_Comsat_Station 13805; Terran_Barracks 2220; Terran_Expansion 7695; Terran_Refinery 2620; Terran_Barracks2 3535; Terran_Missile_Turret 9560; Terran_Supply_Depot 1495; Terran_Engineering_Bay 8600; Terran_Science_Facility 14275; Terran_Machine_Shop 5410; Terran_Armory 18040; Terran_Starport 8290; Terran_Opening Bio; Terran_Academy 11815; Terran_Bunker 0; Terran_Factory 3835; 
Terran_Control_Tower 13845; Terran_Comsat_Station 20175; Terran_Barracks 2215; Terran_Expansion 16240; Terran_Refinery 2465; Terran_Barracks2 4495; Terran_Missile_Turret 10500; Terran_Supply_Depot 1475; Terran_Engineering_Bay 8945; Terran_Science_Facility 0; Terran_Machine_Shop 5065; Terran_Armory 23815; Terran_Starport 12685; Terran_Opening TwoFactory; Terran_Academy 17985; Terran_Bunker 0; Terran_Factory 3780; 
Terran_Control_Tower 0; Terran_Comsat_Station 15880; Terran_Barracks 2268; Terran_Expansion 12928; Terran_Refinery 2672; Terran_Barracks2 0; Terran_Missile_Turret 8926; Terran_Supply_Depot 1554; Terran_Engineering_Bay 7828; Terran_Science_Facility 0; Terran_Machine_Shop 5196; Terran_Armory 20624; Terran_Starport 23780; Terran_Opening TwoFactory; Terran_Academy 14496; Terran_Bunker 0; Terran_Factory 3906; 
Terran_Control_Tower 6330; Terran_Comsat_Station 11244; Terran_Barracks 2694; Terran_Expansion 8964; Terran_Refinery 2086; Terran_Barracks2 12612; Terran_Missile_Turret 9142; Terran_Supply_Depot 1440; Terran_Engineering_Bay 7606; Terran_Science_Facility 31840; Terran_Machine_Shop 5482; Terran_Armory 5290; Terran_Starport 5172; Terran_Opening TwoFactory; Terran_Academy 9084; Terran_Bunker 0; Terran_Factory 3922; 
Terran_Control_Tower 22565; Terran_Comsat_Station 0; Terran_Barracks 2330; Terran_Expansion 17935; Terran_Refinery 2730; Terran_Barracks2 25670; Terran_Missile_Turret 17825; Terran_Supply_Depot 1620; Terran_Engineering_Bay 16195; Terran_Science_Facility 0; Terran_Machine_Shop 5475; Terran_Armory 0; Terran_Starport 20735; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4120; 
Terran_Control_Tower 6600; Terran_Comsat_Station 18485; Terran_Barracks 2080; Terran_Expansion 9010; Terran_Refinery 2480; Terran_Barracks2 0; Terran_Missile_Turret 8915; Terran_Supply_Depot 1470; Terran_Engineering_Bay 7875; Terran_Science_Facility 0; Terran_Machine_Shop 5320; Terran_Armory 0; Terran_Starport 5470; Terran_Opening FastDropship; Terran_Academy 14495; Terran_Bunker 8330; Terran_Factory 3935; 
Terran_Control_Tower 18595; Terran_Comsat_Station 14310; Terran_Barracks 2205; Terran_Expansion 7920; Terran_Refinery 2490; Terran_Barracks2 16695; Terran_Missile_Turret 6670; Terran_Supply_Depot 1455; Terran_Engineering_Bay 5325; Terran_Science_Facility 18635; Terran_Machine_Shop 5200; Terran_Armory 14365; Terran_Starport 16480; Terran_Opening SiegeExpand; Terran_Academy 12690; Terran_Bunker 4690; Terran_Factory 3750; 
Terran_Control_Tower 6395; Terran_Comsat_Station 17325; Terran_Barracks 2325; Terran_Expansion 8170; Terran_Refinery 2510; Terran_Barracks2 3650; Terran_Missile_Turret 9490; Terran_Supply_Depot 1575; Terran_Engineering_Bay 8355; Terran_Science_Facility 0; Terran_Machine_Shop 5205; Terran_Armory 0; Terran_Starport 5130; Terran_Opening Bio; Terran_Academy 14095; Terran_Bunker 0; Terran_Factory 3840; 
Terran_Control_Tower 30425; Terran_Comsat_Station 11470; Terran_Barracks 2165; Terran_Expansion 8575; Terran_Refinery 2655; Terran_Barracks2 3535; Terran_Missile_Turret 9985; Terran_Supply_Depot 1410; Terran_Engineering_Bay 8505; Terran_Science_Facility 29130; Terran_Machine_Shop 5180; Terran_Armory 19020; Terran_Starport 25740; Terran_Opening Bio; Terran_Academy 10085; Terran_Bunker 0; Terran_Factory 3915; 
Terran_Control_Tower 30410; Terran_Comsat_Station 17315; Terran_Barracks 2260; Terran_Expansion 13210; Terran_Refinery 2730; Terran_Barracks2 30740; Terran_Missile_Turret 11910; Terran_Supply_Depot 1450; Terran_Engineering_Bay 10790; Terran_Science_Facility 0; Terran_Machine_Shop 5560; Terran_Armory 0; Terran_Starport 28965; Terran_Opening TwoFactory; Terran_Academy 15035; Terran_Bunker 9540; Terran_Factory 4210; 
Terran_Control_Tower 16480; Terran_Comsat_Station 0; Terran_Barracks 2230; Terran_Expansion 15195; Terran_Refinery 2715; Terran_Barracks2 15935; Terran_Missile_Turret 9085; Terran_Supply_Depot 1405; Terran_Engineering_Bay 7900; Terran_Science_Facility 0; Terran_Machine_Shop 5520; Terran_Armory 22090; Terran_Starport 15120; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 9895; Terran_Factory 4050; 
Terran_Control_Tower 0; Terran_Comsat_Station 11360; Terran_Barracks 2130; Terran_Expansion 13225; Terran_Refinery 2750; Terran_Barracks2 15255; Terran_Missile_Turret 8530; Terran_Supply_Depot 1390; Terran_Engineering_Bay 7275; Terran_Science_Facility 0; Terran_Machine_Shop 5290; Terran_Armory 28210; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 10005; Terran_Bunker 0; Terran_Factory 3995; 
Terran_Control_Tower 26380; Terran_Comsat_Station 19215; Terran_Barracks 2360; Terran_Expansion 13290; Terran_Refinery 2870; Terran_Barracks2 10395; Terran_Missile_Turret 11335; Terran_Supply_Depot 1375; Terran_Engineering_Bay 10225; Terran_Science_Facility 26365; Terran_Machine_Shop 5570; Terran_Armory 13245; Terran_Starport 18700; Terran_Opening TwoFactory; Terran_Academy 17765; Terran_Bunker 8360; Terran_Factory 4210; 
Terran_Control_Tower 0; Terran_Comsat_Station 8435; Terran_Barracks 2210; Terran_Expansion 5430; Terran_Refinery 2770; Terran_Barracks2 4990; Terran_Missile_Turret 17930; Terran_Supply_Depot 1500; Terran_Engineering_Bay 16835; Terran_Science_Facility 0; Terran_Machine_Shop 5650; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 6670; Terran_Bunker 20930; Terran_Factory 4100; 
Terran_Control_Tower 17095; Terran_Comsat_Station 0; Terran_Barracks 2235; Terran_Expansion 15150; Terran_Refinery 2705; Terran_Barracks2 10385; Terran_Missile_Turret 10705; Terran_Supply_Depot 1430; Terran_Engineering_Bay 9720; Terran_Science_Facility 0; Terran_Machine_Shop 5380; Terran_Armory 0; Terran_Starport 15590; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 10345; Terran_Factory 4045; 
Terran_Control_Tower 18205; Terran_Comsat_Station 0; Terran_Barracks 2185; Terran_Expansion 16335; Terran_Refinery 2685; Terran_Barracks2 0; Terran_Missile_Turret 17315; Terran_Supply_Depot 1450; Terran_Engineering_Bay 11300; Terran_Science_Facility 0; Terran_Machine_Shop 7360; Terran_Armory 0; Terran_Starport 16360; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 6375; Terran_Factory 4085; 
Terran_Control_Tower 22895; Terran_Comsat_Station 20870; Terran_Barracks 2160; Terran_Expansion 9430; Terran_Refinery 2815; Terran_Barracks2 11230; Terran_Missile_Turret 9680; Terran_Supply_Depot 1430; Terran_Engineering_Bay 8680; Terran_Science_Facility 28420; Terran_Machine_Shop 5400; Terran_Armory 25280; Terran_Starport 21480; Terran_Opening TwoFactory; Terran_Academy 19430; Terran_Bunker 0; Terran_Factory 4095; 
Terran_Control_Tower 6096; Terran_Comsat_Station 16768; Terran_Barracks 2362; Terran_Expansion 11758; Terran_Refinery 2520; Terran_Barracks2 7786; Terran_Missile_Turret 8616; Terran_Supply_Depot 1430; Terran_Engineering_Bay 7298; Terran_Science_Facility 0; Terran_Machine_Shop 5100; Terran_Armory 8550; Terran_Starport 4958; Terran_Opening FastDropship; Terran_Academy 13108; Terran_Bunker 0; Terran_Factory 3702; 
