Zerg_Hive 25785; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3015; Zerg_Extractor 6330; Zerg_Creep_Colony 4335; Zerg_Evolution_Chamber 12630; Zerg_Queens_Nest 20945; Zerg_Sunken_Colony 5325; Zerg_Spore_Colony 0; Zerg_Expansion 2390; Zerg_Hydralisk_Den 7410; Zerg_Greater_Spire 0; Zerg_Expansion2 6025; Zerg_Lair 14330; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15900; Zerg_Building_Overlord 1215; Zerg_Defiler_Mound 0; 
Zerg_Hive 25120; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1685; Zerg_Extractor 2030; Zerg_Creep_Colony 7170; Zerg_Evolution_Chamber 12545; Zerg_Queens_Nest 22740; Zerg_Sunken_Colony 9385; Zerg_Spore_Colony 0; Zerg_Expansion 4770; Zerg_Hydralisk_Den 10995; Zerg_Greater_Spire 0; Zerg_Expansion2 6040; Zerg_Lair 10930; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17150; Zerg_Building_Overlord 2285; Zerg_Defiler_Mound 0; 
Zerg_Hive 40785; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3170; Zerg_Extractor 7350; Zerg_Creep_Colony 4680; Zerg_Evolution_Chamber 32085; Zerg_Queens_Nest 39745; Zerg_Sunken_Colony 5085; Zerg_Spore_Colony 0; Zerg_Expansion 2665; Zerg_Hydralisk_Den 9555; Zerg_Greater_Spire 44935; Zerg_Expansion2 7245; Zerg_Lair 9710; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17120; Zerg_Building_Overlord 1270; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2932; Zerg_Extractor 1502; Zerg_Creep_Colony 10234; Zerg_Evolution_Chamber 17262; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10632; Zerg_Spore_Colony 0; Zerg_Expansion 2540; Zerg_Hydralisk_Den 8606; Zerg_Greater_Spire 0; Zerg_Expansion2 5774; Zerg_Lair 8326; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3104; Zerg_Extractor 1620; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2618; Zerg_Hydralisk_Den 7176; Zerg_Greater_Spire 0; Zerg_Expansion2 4342; Zerg_Lair 7044; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17932; Zerg_Building_Overlord 1376; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3056; Zerg_Extractor 1740; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4042; Zerg_Hydralisk_Den 5578; Zerg_Greater_Spire 0; Zerg_Expansion2 11360; Zerg_Lair 4404; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5980; Zerg_Building_Overlord 1470; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3050; Zerg_Extractor 3120; Zerg_Creep_Colony 6585; Zerg_Evolution_Chamber 7135; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11700; Zerg_Spore_Colony 7810; Zerg_Expansion 2575; Zerg_Hydralisk_Den 11080; Zerg_Greater_Spire 0; Zerg_Expansion2 8415; Zerg_Lair 10040; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 21705; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2410; Zerg_Extractor 3730; Zerg_Creep_Colony 9745; Zerg_Evolution_Chamber 15965; Zerg_Queens_Nest 19610; Zerg_Sunken_Colony 14605; Zerg_Spore_Colony 0; Zerg_Expansion 3195; Zerg_Hydralisk_Den 8505; Zerg_Greater_Spire 23840; Zerg_Expansion2 4720; Zerg_Lair 8750; Zerg_Ultralisk_Cavern 27555; Zerg_Spire 11485; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 18505; Zerg_Opening Lurker; Zerg_Spawning_Pool 3015; Zerg_Extractor 3295; Zerg_Creep_Colony 13510; Zerg_Evolution_Chamber 14415; Zerg_Queens_Nest 17400; Zerg_Sunken_Colony 14155; Zerg_Spore_Colony 48830; Zerg_Expansion 2585; Zerg_Hydralisk_Den 5620; Zerg_Greater_Spire 28055; Zerg_Expansion2 9465; Zerg_Lair 4530; Zerg_Ultralisk_Cavern 22435; Zerg_Spire 16680; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 36465; 
Zerg_Hive 32880; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2745; Zerg_Extractor 1400; Zerg_Creep_Colony 4500; Zerg_Evolution_Chamber 6700; Zerg_Queens_Nest 28480; Zerg_Sunken_Colony 8855; Zerg_Spore_Colony 7570; Zerg_Expansion 2270; Zerg_Hydralisk_Den 11595; Zerg_Greater_Spire 0; Zerg_Expansion2 5325; Zerg_Lair 9840; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 3080; Zerg_Defiler_Mound 0; 
Zerg_Hive 17750; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2940; Zerg_Extractor 6910; Zerg_Creep_Colony 4790; Zerg_Evolution_Chamber 10925; Zerg_Queens_Nest 16550; Zerg_Sunken_Colony 5195; Zerg_Spore_Colony 0; Zerg_Expansion 2280; Zerg_Hydralisk_Den 9570; Zerg_Greater_Spire 20595; Zerg_Expansion2 5800; Zerg_Lair 8300; Zerg_Ultralisk_Cavern 30100; Zerg_Spire 17430; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 25530; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1710; Zerg_Extractor 2000; Zerg_Creep_Colony 13230; Zerg_Evolution_Chamber 15280; Zerg_Queens_Nest 23815; Zerg_Sunken_Colony 13685; Zerg_Spore_Colony 0; Zerg_Expansion 3755; Zerg_Hydralisk_Den 8785; Zerg_Greater_Spire 31470; Zerg_Expansion2 4730; Zerg_Lair 13010; Zerg_Ultralisk_Cavern 31175; Zerg_Spire 29590; Zerg_Building_Overlord 2380; Zerg_Defiler_Mound 0; 
Zerg_Hive 27360; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2970; Zerg_Extractor 3335; Zerg_Creep_Colony 9150; Zerg_Evolution_Chamber 17175; Zerg_Queens_Nest 26070; Zerg_Sunken_Colony 9625; Zerg_Spore_Colony 0; Zerg_Expansion 2585; Zerg_Hydralisk_Den 12675; Zerg_Greater_Spire 29535; Zerg_Expansion2 5530; Zerg_Lair 6925; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8795; Zerg_Building_Overlord 1325; Zerg_Defiler_Mound 0; 
Zerg_Hive 27220; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2685; Zerg_Extractor 3325; Zerg_Creep_Colony 4195; Zerg_Evolution_Chamber 25625; Zerg_Queens_Nest 26180; Zerg_Sunken_Colony 4615; Zerg_Spore_Colony 36820; Zerg_Expansion 2015; Zerg_Hydralisk_Den 9145; Zerg_Greater_Spire 0; Zerg_Expansion2 6945; Zerg_Lair 9155; Zerg_Ultralisk_Cavern 29895; Zerg_Spire 15535; Zerg_Building_Overlord 3145; Zerg_Defiler_Mound 60995; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3035; Zerg_Extractor 3410; Zerg_Creep_Colony 5020; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5465; Zerg_Spore_Colony 0; Zerg_Expansion 2580; Zerg_Hydralisk_Den 12550; Zerg_Greater_Spire 0; Zerg_Expansion2 7640; Zerg_Lair 8570; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10190; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 31370; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3035; Zerg_Extractor 4110; Zerg_Creep_Colony 7530; Zerg_Evolution_Chamber 15640; Zerg_Queens_Nest 30255; Zerg_Sunken_Colony 8595; Zerg_Spore_Colony 0; Zerg_Expansion 2585; Zerg_Hydralisk_Den 7990; Zerg_Greater_Spire 0; Zerg_Expansion2 4185; Zerg_Lair 6510; Zerg_Ultralisk_Cavern 38335; Zerg_Spire 8400; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 18545; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3080; Zerg_Extractor 3370; Zerg_Creep_Colony 11045; Zerg_Evolution_Chamber 13910; Zerg_Queens_Nest 16625; Zerg_Sunken_Colony 11455; Zerg_Spore_Colony 0; Zerg_Expansion 2620; Zerg_Hydralisk_Den 5650; Zerg_Greater_Spire 0; Zerg_Expansion2 5215; Zerg_Lair 10065; Zerg_Ultralisk_Cavern 20420; Zerg_Spire 28510; Zerg_Building_Overlord 1450; Zerg_Defiler_Mound 0; 
Zerg_Hive 17915; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3010; Zerg_Extractor 3385; Zerg_Creep_Colony 9705; Zerg_Evolution_Chamber 14265; Zerg_Queens_Nest 16100; Zerg_Sunken_Colony 10090; Zerg_Spore_Colony 0; Zerg_Expansion 2550; Zerg_Hydralisk_Den 8550; Zerg_Greater_Spire 0; Zerg_Expansion2 6320; Zerg_Lair 7510; Zerg_Ultralisk_Cavern 20390; Zerg_Spire 14930; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3060; Zerg_Extractor 3800; Zerg_Creep_Colony 4740; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5175; Zerg_Spore_Colony 0; Zerg_Expansion 2260; Zerg_Hydralisk_Den 13925; Zerg_Greater_Spire 0; Zerg_Expansion2 12230; Zerg_Lair 9760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11285; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 26185; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3000; Zerg_Extractor 3380; Zerg_Creep_Colony 8565; Zerg_Evolution_Chamber 16210; Zerg_Queens_Nest 25080; Zerg_Sunken_Colony 9350; Zerg_Spore_Colony 42660; Zerg_Expansion 2550; Zerg_Hydralisk_Den 8805; Zerg_Greater_Spire 36575; Zerg_Expansion2 5085; Zerg_Lair 11665; Zerg_Ultralisk_Cavern 28215; Zerg_Spire 17155; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 28315; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3030; Zerg_Extractor 3480; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2600; Zerg_Hydralisk_Den 8835; Zerg_Greater_Spire 0; Zerg_Expansion2 6430; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2890; Zerg_Extractor 6250; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 16185; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2210; Zerg_Hydralisk_Den 9710; Zerg_Greater_Spire 0; Zerg_Expansion2 5735; Zerg_Lair 10980; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12670; Zerg_Building_Overlord 1450; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3155; Zerg_Extractor 7490; Zerg_Creep_Colony 4940; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5535; Zerg_Spore_Colony 0; Zerg_Expansion 2690; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4835; Zerg_Lair 12325; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13855; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1595; Zerg_Extractor 1895; Zerg_Creep_Colony 9235; Zerg_Evolution_Chamber 9110; Zerg_Queens_Nest 23445; Zerg_Sunken_Colony 11640; Zerg_Spore_Colony 9825; Zerg_Expansion 4480; Zerg_Hydralisk_Den 10320; Zerg_Greater_Spire 0; Zerg_Expansion2 5585; Zerg_Lair 12660; Zerg_Ultralisk_Cavern 0; Zerg_Spire 14970; Zerg_Building_Overlord 2180; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1645; Zerg_Extractor 1965; Zerg_Creep_Colony 9955; Zerg_Evolution_Chamber 20575; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10325; Zerg_Spore_Colony 0; Zerg_Expansion 4725; Zerg_Hydralisk_Den 10510; Zerg_Greater_Spire 0; Zerg_Expansion2 6105; Zerg_Lair 15050; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17795; Zerg_Building_Overlord 2245; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3045; Zerg_Extractor 1570; Zerg_Creep_Colony 11555; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 12430; Zerg_Spore_Colony 0; Zerg_Expansion 2595; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5125; Zerg_Lair 11230; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13245; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 17685; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3105; Zerg_Extractor 4780; Zerg_Creep_Colony 7080; Zerg_Evolution_Chamber 12650; Zerg_Queens_Nest 16455; Zerg_Sunken_Colony 7615; Zerg_Spore_Colony 0; Zerg_Expansion 2660; Zerg_Hydralisk_Den 7345; Zerg_Greater_Spire 25480; Zerg_Expansion2 4610; Zerg_Lair 6445; Zerg_Ultralisk_Cavern 0; Zerg_Spire 22680; Zerg_Building_Overlord 1265; Zerg_Defiler_Mound 0; 
Zerg_Hive 20105; Zerg_Opening HydraRush; Zerg_Spawning_Pool 3200; Zerg_Extractor 3745; Zerg_Creep_Colony 12060; Zerg_Evolution_Chamber 13520; Zerg_Queens_Nest 18380; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2690; Zerg_Hydralisk_Den 5715; Zerg_Greater_Spire 0; Zerg_Expansion2 8740; Zerg_Lair 10105; Zerg_Ultralisk_Cavern 23980; Zerg_Spire 11680; Zerg_Building_Overlord 1430; Zerg_Defiler_Mound 0; 
Zerg_Hive 21130; Zerg_Opening Lurker; Zerg_Spawning_Pool 2335; Zerg_Extractor 1565; Zerg_Creep_Colony 4485; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 19045; Zerg_Sunken_Colony 4850; Zerg_Spore_Colony 0; Zerg_Expansion 3160; Zerg_Hydralisk_Den 7110; Zerg_Greater_Spire 23020; Zerg_Expansion2 10585; Zerg_Lair 6005; Zerg_Ultralisk_Cavern 24975; Zerg_Spire 11180; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 20510; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3005; Zerg_Extractor 6380; Zerg_Creep_Colony 8690; Zerg_Evolution_Chamber 13930; Zerg_Queens_Nest 18295; Zerg_Sunken_Colony 9410; Zerg_Spore_Colony 0; Zerg_Expansion 2600; Zerg_Hydralisk_Den 10615; Zerg_Greater_Spire 0; Zerg_Expansion2 5370; Zerg_Lair 7890; Zerg_Ultralisk_Cavern 23715; Zerg_Spire 9545; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 15740; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2995; Zerg_Extractor 7240; Zerg_Creep_Colony 7650; Zerg_Evolution_Chamber 7505; Zerg_Queens_Nest 13825; Zerg_Sunken_Colony 9020; Zerg_Spore_Colony 8255; Zerg_Expansion 2535; Zerg_Hydralisk_Den 9340; Zerg_Greater_Spire 0; Zerg_Expansion2 4025; Zerg_Lair 8845; Zerg_Ultralisk_Cavern 20930; Zerg_Spire 14125; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 19390; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2990; Zerg_Extractor 1565; Zerg_Creep_Colony 11945; Zerg_Evolution_Chamber 18330; Zerg_Queens_Nest 18270; Zerg_Sunken_Colony 21450; Zerg_Spore_Colony 21655; Zerg_Expansion 2570; Zerg_Hydralisk_Den 9660; Zerg_Greater_Spire 0; Zerg_Expansion2 8655; Zerg_Lair 4690; Zerg_Ultralisk_Cavern 22775; Zerg_Spire 6380; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 19825; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3070; Zerg_Extractor 1640; Zerg_Creep_Colony 16105; Zerg_Evolution_Chamber 14565; Zerg_Queens_Nest 18865; Zerg_Sunken_Colony 16500; Zerg_Spore_Colony 0; Zerg_Expansion 2675; Zerg_Hydralisk_Den 6145; Zerg_Greater_Spire 0; Zerg_Expansion2 5485; Zerg_Lair 13260; Zerg_Ultralisk_Cavern 0; Zerg_Spire 16460; Zerg_Building_Overlord 1420; Zerg_Defiler_Mound 0; 
Zerg_Hive 13950; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2925; Zerg_Extractor 1590; Zerg_Creep_Colony 8495; Zerg_Evolution_Chamber 12995; Zerg_Queens_Nest 12955; Zerg_Sunken_Colony 9530; Zerg_Spore_Colony 0; Zerg_Expansion 2450; Zerg_Hydralisk_Den 8390; Zerg_Greater_Spire 15785; Zerg_Expansion2 4775; Zerg_Lair 7610; Zerg_Ultralisk_Cavern 18670; Zerg_Spire 10195; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3070; Zerg_Extractor 1556; Zerg_Creep_Colony 22290; Zerg_Evolution_Chamber 14898; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 22878; Zerg_Spore_Colony 0; Zerg_Expansion 2610; Zerg_Hydralisk_Den 6818; Zerg_Greater_Spire 0; Zerg_Expansion2 11102; Zerg_Lair 5974; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1354; Zerg_Defiler_Mound 0; 
Zerg_Hive 17675; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2965; Zerg_Extractor 7305; Zerg_Creep_Colony 4495; Zerg_Evolution_Chamber 14890; Zerg_Queens_Nest 14870; Zerg_Sunken_Colony 4875; Zerg_Spore_Colony 0; Zerg_Expansion 2515; Zerg_Hydralisk_Den 10460; Zerg_Greater_Spire 0; Zerg_Expansion2 5785; Zerg_Lair 10995; Zerg_Ultralisk_Cavern 19845; Zerg_Spire 16700; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 17450; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3135; Zerg_Extractor 7370; Zerg_Creep_Colony 11620; Zerg_Evolution_Chamber 17575; Zerg_Queens_Nest 16280; Zerg_Sunken_Colony 12165; Zerg_Spore_Colony 0; Zerg_Expansion 2615; Zerg_Hydralisk_Den 8485; Zerg_Greater_Spire 19640; Zerg_Expansion2 5655; Zerg_Lair 10000; Zerg_Ultralisk_Cavern 19300; Zerg_Spire 11575; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 26540; 
Zerg_Hive 15225; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2960; Zerg_Extractor 1620; Zerg_Creep_Colony 4455; Zerg_Evolution_Chamber 12610; Zerg_Queens_Nest 14095; Zerg_Sunken_Colony 5055; Zerg_Spore_Colony 19905; Zerg_Expansion 2480; Zerg_Hydralisk_Den 8895; Zerg_Greater_Spire 22350; Zerg_Expansion2 4940; Zerg_Lair 7925; Zerg_Ultralisk_Cavern 17140; Zerg_Spire 15790; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 30395; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2220; Zerg_Extractor 1500; Zerg_Creep_Colony 15800; Zerg_Evolution_Chamber 20905; Zerg_Queens_Nest 29250; Zerg_Sunken_Colony 16215; Zerg_Spore_Colony 21945; Zerg_Expansion 3170; Zerg_Hydralisk_Den 7095; Zerg_Greater_Spire 0; Zerg_Expansion2 5975; Zerg_Lair 10105; Zerg_Ultralisk_Cavern 0; Zerg_Spire 19355; Zerg_Building_Overlord 1315; Zerg_Defiler_Mound 0; 
Zerg_Hive 20040; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2895; Zerg_Extractor 1565; Zerg_Creep_Colony 5345; Zerg_Evolution_Chamber 15790; Zerg_Queens_Nest 18590; Zerg_Sunken_Colony 5925; Zerg_Spore_Colony 33000; Zerg_Expansion 2460; Zerg_Hydralisk_Den 9805; Zerg_Greater_Spire 0; Zerg_Expansion2 8075; Zerg_Lair 12135; Zerg_Ultralisk_Cavern 31080; Zerg_Spire 15185; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2835; Zerg_Extractor 3350; Zerg_Creep_Colony 4360; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4720; Zerg_Spore_Colony 0; Zerg_Expansion 2435; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5840; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7420; Zerg_Building_Overlord 1280; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3086; Zerg_Extractor 4368; Zerg_Creep_Colony 13818; Zerg_Evolution_Chamber 25726; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 14322; Zerg_Spore_Colony 0; Zerg_Expansion 2726; Zerg_Hydralisk_Den 13460; Zerg_Greater_Spire 0; Zerg_Expansion2 4182; Zerg_Lair 5782; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7454; Zerg_Building_Overlord 1374; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3198; Zerg_Extractor 3454; Zerg_Creep_Colony 4336; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4810; Zerg_Spore_Colony 0; Zerg_Expansion 2674; Zerg_Hydralisk_Den 5506; Zerg_Greater_Spire 0; Zerg_Expansion2 9634; Zerg_Lair 4742; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6286; Zerg_Building_Overlord 1392; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3080; Zerg_Extractor 3325; Zerg_Creep_Colony 10660; Zerg_Evolution_Chamber 15725; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11120; Zerg_Spore_Colony 18380; Zerg_Expansion 2670; Zerg_Hydralisk_Den 10525; Zerg_Greater_Spire 0; Zerg_Expansion2 7595; Zerg_Lair 14805; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1430; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 3125; Zerg_Extractor 1655; Zerg_Creep_Colony 8235; Zerg_Evolution_Chamber 8260; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 9765; Zerg_Expansion 2655; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7725; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3120; Zerg_Extractor 4405; Zerg_Creep_Colony 9105; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9505; Zerg_Spore_Colony 0; Zerg_Expansion 2725; Zerg_Hydralisk_Den 5525; Zerg_Greater_Spire 0; Zerg_Expansion2 4200; Zerg_Lair 6825; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8375; Zerg_Building_Overlord 1455; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 2980; Zerg_Extractor 3380; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2515; Zerg_Hydralisk_Den 5600; Zerg_Greater_Spire 0; Zerg_Expansion2 12260; Zerg_Lair 5350; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10210; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3040; Zerg_Extractor 3435; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2570; Zerg_Hydralisk_Den 5710; Zerg_Greater_Spire 0; Zerg_Expansion2 11860; Zerg_Lair 4930; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9860; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 18400; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3105; Zerg_Extractor 4765; Zerg_Creep_Colony 12950; Zerg_Evolution_Chamber 11745; Zerg_Queens_Nest 16435; Zerg_Sunken_Colony 13515; Zerg_Spore_Colony 0; Zerg_Expansion 2765; Zerg_Hydralisk_Den 6280; Zerg_Greater_Spire 0; Zerg_Expansion2 4485; Zerg_Lair 11675; Zerg_Ultralisk_Cavern 26210; Zerg_Spire 15380; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 17455; Zerg_Opening Standard; Zerg_Spawning_Pool 3140; Zerg_Extractor 3355; Zerg_Creep_Colony 9505; Zerg_Evolution_Chamber 12140; Zerg_Queens_Nest 16415; Zerg_Sunken_Colony 10775; Zerg_Spore_Colony 0; Zerg_Expansion 2590; Zerg_Hydralisk_Den 5265; Zerg_Greater_Spire 0; Zerg_Expansion2 7025; Zerg_Lair 4600; Zerg_Ultralisk_Cavern 21720; Zerg_Spire 11905; Zerg_Building_Overlord 1500; Zerg_Defiler_Mound 19945; 
